Time,U1,U2,e1,e2,e3,e4,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10
0.191,0,0,0,0,0.10868997,0.102506824,0.013088266,0,0.01392411,0.013519672,0.012466283,0.012448514,0.013819817,0.013848037,0.012754769,0.013791516
0.192,0,0.011912919,0,0,0,0.100984196,0.012135317,0,0.013714777,0.013871645,0.013927397,0,0.013951225,0,0,0.012726099
0.193,0,0,0.11762671,0.118956427,0,0.117694443,0,0.013305856,0.013940143,0.012576347,0.013494356,0.013263629,0.012386029,0,0.01297198,0.012916881
0.194,0,0,0.11918531,0.116190315,0,0,0.013153432,0.012817273,0.013994599,0.013619995,0.013242161,0.012870151,0.01222068,0.013679082,0,0.01265281
0.195,0,0,0.100328084,0,0.104335338,0,0,0.012554553,0,0.01225062,0.013033576,0.012652991,0,0,0,0.012835682
0.196,0,0.010653543,0,0,0.116689271,0,0.013029694,0,0,0.012813151,0.013622659,0.013773378,0,0,0.012744126,0.013763272
0.197,0,0,0,0.107976942,0,0.11868901,0,0,0.013717269,0.013748996,0.012549258,0,0.012110671,0.013191774,0.012236317,0.013958418
0.198,0,0,0.107334883,0.113284738,0.101447705,0,0,0.013364615,0,0.01340876,0,0.012307649,0.01323849,0.012706049,0.012439612,0
0.199,0,0,0,0,0.102268754,0,0.012100276,0.012168268,0.012403789,0.01363046,0.013689969,0.013021007,0,0.012972886,0.012960992,0.0120382
0.2,0,0,0,0.119067534,0,0,0.013016436,0.013595621,0.012817529,0.013080475,0.012572927,0,0,0.013597133,0.012054081,0.013736469
0.201,0,0.010134455,0,0.115796124,0.105992915,0,0,0.013502065,0.013509145,0.012459438,0,0.013518389,0,0.012177238,0,0
0.202,0,0,0.104303785,0,0.100211583,0.105881378,0.012300246,0.012386047,0.013034604,0.013720966,0.012477398,0,0.013092626,0.012039777,0.01347766,0.013483728
0.203,0,0,0.114506051,0,0,0,0.013230654,0.012042383,0.013876701,0.01379448,0.012998391,0.012023631,0,0,0.012962226,0.013933589
0.204,0.011431852,0.010681948,0,0,0.111437208,0.100683408,0.013970521,0,0.012135087,0.012041703,0,0.01207067,0,0,0.012101882,0.013335219
0.205,0,0,0.10984352,0,0.102198228,0,0.012436339,0.012445685,0.012216522,0.013301149,0.01331261,0.012742101,0.012250425,0.013347602,0.012455326,0.013299451
0.206,0,0,0,0,0,0,0,0.013831804,0.012420542,0.012227542,0,0,0.012530324,0.012342619,0.012966433,0
0.207,0,0,0,0.10193833,0,0,0.013561551,0.013321769,0.013379569,0.012316898,0.013473626,0,0.012782047,0.012281758,0,0
0.208,0,0,0,0.115469631,0,0.101484695,0.012272029,0.013429779,0,0,0.012653839,0,0.012809734,0.012133714,0.01353745,0.013735996
0.209,0,0,0.116810552,0.112541996,0,0,0,0.013367266,0.012653061,0,0.013043219,0,0.012282744,0.012100445,0.012078578,0.012815658
0.21,0,0,0.106954079,0,0,0,0.013649593,0.013050447,0.012425844,0.013339296,0,0,0,0.012271199,0.012190267,0.01202964
0.211,0,0,0.106084462,0,0,0.112345947,0.013859664,0.013227075,0.013339928,0.013081436,0.012575892,0.012335846,0.012225456,0.012637892,0.012994503,0
0.212,0,0,0,0.11311619,0,0.106753755,0.013098994,0.012670241,0,0.012017542,0.012103608,0.013711491,0.012051229,0,0.013387166,0.012517348
0.213,0,0,0.107262238,0.108483745,0,0.113335266,0.012937154,0.013026348,0,0.013360814,0.012883965,0,0.013744245,0,0.012447021,0.012950803
0.214,0,0.011701506,0,0.108590046,0,0.107354536,0.012188505,0.012172828,0.013128525,0,0,0.012019604,0.01260777,0,0.013185911,0.012918651
0.215,0,0.011038469,0,0,0.112199597,0.119614638,0,0.012024022,0,0.013093525,0.012944287,0.013170168,0,0.012449659,0.012693126,0.012299014
0.216,0,0,0.113816863,0.10834769,0.101822588,0.110233555,0.012324436,0,0,0.013080548,0.012022967,0.013019799,0.013344729,0,0,0.013060441
0.217,0,0.011799428,0.110792137,0.105917049,0,0.10705506,0,0.013610667,0.013249384,0,0.012610268,0.013149403,0.012338098,0,0.013069715,0.013167551
0.218,0,0,0.111830429,0.116140645,0.109016436,0.113783266,0.013788216,0,0.012476567,0,0.013290531,0.013645834,0.013356836,0.012034886,0.013714762,0
0.219,0,0,0,0,0,0,0.012039757,0.012228793,0.013110215,0.013077543,0.013058818,0,0.012550821,0.013414013,0.012415205,0
0.22,0.011114106,0,0,0.11707608,0.104528127,0,0,0,0,0.012514479,0.012510728,0.013284283,0.01365405,0.012511009,0.012511176,0.013383906
0.221,0,0,0,0.108388528,0.100265805,0.119505467,0.013510084,0.012604215,0.013335075,0.012993031,0.012635898,0.012339635,0,0,0.013016181,0
0.222,0,0,0,0.104053354,0,0.115269624,0.013138915,0.013551384,0,0.013326239,0.012226576,0.012230595,0.012884062,0.013537468,0.013657593,0.012071777
0.223,0,0,0,0,0,0,0,0.013934476,0.012158565,0.01362761,0.012147256,0.013224761,0.013410827,0.013274624,0.013156182,0.013330228
0.224,0,0.010146721,0,0.103543132,0,0,0.013745293,0.012276952,0.013610983,0.012993782,0,0.012319749,0,0.0130422,0.012311294,0
0.225,0,0,0,0.1125634,0.113676221,0.116797917,0.013691612,0.012541708,0.012957372,0.012277433,0.013933594,0.012252823,0.013589834,0,0,0
0.226,0.01147966,0.011532732,0,0.106185301,0.107111677,0.118996516,0.01339076,0.013843456,0,0.012148411,0.013427433,0.013999579,0.01384418,0,0,0.012956752
0.227,0,0,0,0.117920045,0,0.107017238,0,0.013557615,0.013454756,0,0.012486223,0.013700152,0.012469025,0.012606163,0,0
0.228,0,0.010342109,0.104516929,0.107357813,0,0.110685509,0.012209922,0.013360779,0.012499242,0,0.013540414,0,0,0.012218871,0.012398358,0.013844042
0.229,0,0,0.117983916,0.117059975,0,0.107515807,0.013630144,0.013863339,0.012452894,0,0.013403423,0,0,0.012762665,0.013048624,0
0.23,0,0,0.109350198,0.111106522,0,0,0,0,0.013419395,0.012236937,0,0.012578175,0.013096714,0.01363309,0.013092888,0.013912417
0.231,0,0,0.111353658,0,0.104481499,0,0.012585408,0,0.013990209,0.013731379,0.012133391,0.012545324,0.012374548,0,0.012329719,0.012131397
0.232,0,0,0,0,0.104417716,0.111260308,0.01361406,0,0.013782045,0.01296407,0.013227469,0,0.012713146,0,0.012250187,0
0.233,0,0,0,0,0,0.100839054,0.012702173,0,0.013812828,0.012260242,0.012892464,0,0.013296406,0,0.013248236,0.013666987
0.234,0,0,0.108601297,0.111196868,0,0.115557334,0.012500599,0.012975228,0.012432289,0.012706643,0.013953451,0.012417898,0,0.013851139,0,0.013217643
0.235,0,0,0.105468329,0,0,0,0.013040056,0.012681529,0.013098608,0.013168881,0.013576203,0.013205001,0.012841982,0.012423226,0.012330466,0.013406033
0.236,0,0,0,0,0.119704767,0.104161698,0.013080375,0.012820515,0.012648782,0.012691331,0.012155734,0.013473989,0,0.012411967,0,0
0.237,0,0,0,0.119323336,0,0,0.01338693,0.012633954,0,0.013803227,0.012500057,0.012642978,0,0.012634653,0,0
0.238,0,0,0,0,0.112952958,0.106575615,0,0.013530308,0.012355368,0.013951923,0.013834822,0.012880122,0.013507027,0.013202974,0,0.012281028
0.239,0,0,0.101930585,0,0,0.111660981,0.012286948,0.012729281,0.012542553,0.01358621,0.012455654,0.01236592,0.01364837,0,0.013088011,0
0.24,0,0,0,0.119435842,0.103981167,0.107481078,0.013845815,0.01290567,0.013949137,0,0,0,0.012372343,0.012491215,0.013175945,0
0.241,0,0,0,0,0.107238347,0.119277129,0.012007117,0,0.013941052,0.013670959,0,0.013904795,0.01207925,0,0.012166471,0
0.242,0,0,0,0,0.107303365,0.119324694,0,0.012241026,0,0,0.012965565,0.013632655,0.013404285,0.013258769,0.012800776,0.012158245
0.243,0,0.011912231,0.111562248,0,0.103777382,0.108430638,0.01301793,0,0,0.013284817,0.012407717,0.012991428,0,0.013689326,0.01280206,0.013581134
0.244,0,0,0,0.114998584,0,0,0,0.012756001,0.013493514,0.013293073,0,0,0,0.012984586,0,0
0.245,0.010726459,0.01126465,0.102491242,0,0,0,0,0.012363279,0,0.013670342,0.013996408,0.013267952,0.012457737,0.013711026,0.013344954,0
0.246,0,0,0.10965855,0,0,0.103973495,0,0,0.013217407,0.012286287,0.013258253,0.013796387,0.012244391,0.012534296,0.012904418,0
0.247,0,0.010008381,0.115643045,0.103194171,0.108678927,0,0.012695213,0,0,0,0.01389438,0,0.012786129,0.012384788,0,0.013054802
0.248,0,0,0.109761839,0.101755498,0.107931213,0.114875047,0.01303943,0,0.012570135,0.012566331,0.013868933,0.013995153,0.012792433,0.013012565,0,0
0.249,0,0,0,0,0,0,0.012531078,0,0.013461219,0.013693109,0,0,0,0.01332933,0.012943477,0.012510552
0.25,0,0,0,0.113199088,0.108786025,0.104884839,0.013936452,0,0,0.012280348,0.012410186,0.013790324,0.012555848,0,0.013453036,0.012676421
0.251,0,0,0.119568302,0.111283592,0,0,0.012201589,0.013837653,0,0,0.013690839,0.013160294,0.012783858,0,0.012522995,0.012653869
0.252,0,0,0.119452426,0.114615366,0.103685041,0.105154736,0,0.013461952,0.013880292,0.012459794,0.012007313,0.013668377,0.012880115,0.01237831,0.012200765,0
0.253,0,0.011248118,0.10319793,0.115048634,0.111103265,0,0.013377577,0.013181037,0.012669588,0,0.013196705,0.012451496,0,0.013708942,0,0
0.254,0,0,0.101995045,0,0.105279183,0,0,0,0.013680708,0,0.012161777,0.012346727,0,0.012794043,0,0
0.255,0,0,0,0,0.109677905,0,0.012030585,0.012641025,0,0.013451419,0,0,0,0.013580522,0,0.013193809
0.256,0.010364252,0,0.114283744,0.102743967,0,0.119307513,0.012467356,0.013067455,0.012799577,0.01364444,0.012185259,0.012698332,0.012330183,0.012551204,0.013437683,0
0.257,0,0,0.118212086,0.114432138,0.118696567,0,0.013285038,0,0.012021868,0,0.01285681,0,0.013805042,0,0.012735141,0.013827252
0.258,0,0,0.119353045,0,0,0,0.013477135,0.012616718,0.013975103,0.013190194,0,0.013101061,0.013098321,0.012385345,0,0.012783136
0.259,0,0,0,0.116384042,0.106446879,0,0.012132505,0.013244386,0,0.013834364,0.012680417,0,0.012740349,0,0.013842733,0
0.26,0,0,0,0,0.107584951,0,0,0.012327103,0,0.013567731,0.01357659,0.012266774,0.013331972,0.013899065,0.013317869,0
0.261,0,0,0.101226587,0,0,0,0.013771765,0.01238853,0,0.013927037,0.012726384,0.012131552,0.01386188,0.013024903,0.012496228,0.012184938
0.262,0,0,0.110922763,0,0.116807973,0,0,0,0.012206663,0.013941281,0.013595375,0.012133328,0,0,0.012831452,0
0.263,0,0,0.111294054,0,0,0.117006208,0.012646923,0,0.012145789,0.012611282,0.013386351,0.013328014,0.012101603,0.013041747,0.012744239,0.012322553
0.264,0,0,0,0.113692104,0.11085737,0,0,0,0,0.013418008,0.012817146,0.01307388,0.013435879,0,0.013668714,0.012327045
0.265,0,0,0,0.108614475,0.119241188,0,0.012364185,0.01202529,0.012428396,0,0.012715915,0.013593895,0,0.013984882,0.013963503,0.012574826
0.266,0,0,0,0.115287088,0,0,0.013342626,0,0.013396827,0.012950141,0.013279054,0.013412837,0.013505431,0.013775523,0.013542641,0
0.267,0,0,0.109253401,0,0,0,0.012102355,0.01323291,0.012271494,0,0,0.012780976,0,0.013646607,0.012058461,0.013998397
0.268,0.011103545,0,0,0,0,0,0.012572244,0.013159298,0,0.012156639,0.012068744,0.013246729,0.012547076,0,0,0.012100038
0.269,0.011029835,0,0,0.108528538,0,0.111522449,0.013633274,0.013160999,0.01297211,0.012523152,0,0.013485884,0.013986152,0.012772486,0,0
0.27,0,0,0.112273093,0,0,0,0.013108765,0.013232731,0.012020185,0.012347022,0,0.012847393,0.012952544,0.012656448,0.013195983,0.013212598
0.271,0,0,0,0,0,0.119857899,0.012732795,0.013298699,0,0.013306127,0,0,0,0,0.012534299,0.013391441
0.272,0.010601417,0,0.111748122,0.104763765,0.105849516,0,0.01239864,0.012316813,0.012484099,0.012771983,0.013883317,0.013833974,0.012069251,0,0.012414109,0
0.273,0,0,0,0.116194938,0,0,0.013387247,0,0.012516627,0,0.012548856,0.012987261,0,0,0.012507199,0.012291291
0.274,0,0,0.110600832,0,0,0.108463194,0.012602362,0,0.012988736,0,0.013882836,0.013623419,0.013593589,0.013799178,0.013699996,0
0.275,0,0.01029912,0,0,0,0.116675044,0.012819252,0.013412697,0.012274807,0.012912833,0.012201551,0,0.012334151,0.013185154,0.012609863,0.013540347
0.276,0,0,0,0,0,0,0.012421816,0,0,0.012087531,0,0.013580725,0.012739489,0.013238871,0.013575231,0.012197114
0.277,0,0.011006742,0.113735496,0,0.105057448,0.108398975,0.012563335,0.012670522,0.013854166,0.013598561,0.013770339,0.012258168,0.012651743,0,0,0.012488884
0.278,0,0,0.115911705,0.105923273,0.100532394,0.115005062,0,0,0.013185804,0.013117333,0,0.012963891,0.013005175,0,0.013948226,0
0.279,0.010516465,0,0,0,0,0,0.013652033,0.012079534,0.013885432,0.012875512,0.012060055,0,0.012877403,0,0.013490709,0.013737895
0.28,0,0,0.109515365,0,0,0.107105865,0,0.012984342,0.013726934,0,0.012622699,0,0.013302505,0,0.013120829,0.012067137
0.281,0,0,0,0,0,0,0,0.013811574,0.01328635,0.012128216,0,0.013540423,0.012798452,0.012059671,0,0
0.282,0,0,0,0.119654247,0.114126262,0,0.013915826,0.012352153,0,0,0,0.013377222,0.013023032,0.013292714,0,0
0.283,0,0,0.112896668,0,0,0,0,0.013739288,0.013829001,0.013828451,0,0.012373861,0.01272386,0.013003259,0,0.013247181
0.284,0,0,0,0.102525771,0,0,0,0.013438657,0.012197271,0.013203012,0.013681953,0,0.013759819,0,0.012360188,0.012123183
0.285,0,0,0.113423815,0.117677978,0,0.107386425,0,0,0,0.013997149,0.013918773,0,0.013424707,0.01237068,0.013626664,0.012648026
0.286,0,0,0.107774618,0,0.10732853,0.100967442,0,0.013903621,0,0,0.013104766,0.013713222,0.013761201,0.012304351,0,0.013733864
0.287,0.01091358,0,0.111552396,0.11999065,0.119933652,0,0,0.012501981,0.012793463,0.013661382,0.012596822,0.013462863,0.012203588,0,0,0.013558386
0.288,0,0,0,0.10959174,0,0.109248319,0.012282114,0.012500727,0,0.012476901,0.012950709,0.012401671,0.012699735,0.012293713,0.013033301,0
0.289,0,0,0,0,0,0,0,0.013182275,0,0.013495579,0.013681044,0.012725074,0,0.012354295,0.013565214,0.012408394
0.29,0,0,0.115933341,0.109661428,0.10111404,0,0,0.012755382,0,0.013686791,0,0.013603018,0.012459098,0.012209565,0,0.012001881
0.291,0,0,0,0.102402828,0.106136356,0.115871982,0,0,0,0,0.013392825,0.013895692,0.012109263,0.01300409,0.012463979,0.012400525
0.292,0,0,0,0.113770166,0.10729664,0,0.012388247,0.012259312,0.012892205,0,0.012359044,0.01264224,0.012658109,0.01210414,0.012367698,0.013671454
0.293,0,0,0,0,0.10915396,0,0.012651371,0.012743506,0.012623703,0.013604822,0.013737482,0.013729778,0.013438338,0.012968148,0.012108353,0.013465928
0.294,0,0,0,0.107788693,0.102551943,0,0.012684683,0.013367065,0.012794727,0.013045998,0,0,0,0.012885365,0.013917467,0.013385796
0.295,0,0,0,0.114578052,0,0.109105564,0.013620269,0.012237397,0,0.013792285,0.012103126,0.012635398,0.013085966,0,0.012874274,0.013801269
0.296,0,0,0,0,0,0,0.013678316,0,0.012736713,0.012561134,0.013621078,0.012395813,0,0,0,0
0.297,0,0,0.103343231,0,0,0.119524432,0.013776168,0.013991674,0,0.013862682,0,0,0.013880825,0.013798426,0.013361725,0.013641984
0.298,0,0.010528654,0.110485694,0.105112535,0.105613344,0.113779494,0.012700585,0,0,0.013048366,0.013640675,0.012529812,0.012197453,0,0.012707545,0
0.299,0,0,0,0,0.106851205,0,0.013949342,0.012417615,0.012253881,0,0.012885198,0.013482583,0.0120504,0.01324998,0.013410275,0
0.3,0,0,0.114009523,0.113214585,0,0.105268414,0.013538383,0.012356462,0.013142774,0.013188002,0,0,0.013847676,0.012244474,0.013381936,0.012622229
0.301,0,0,0,0.113890622,0,0.119116581,0.012900447,0.012140617,0.01236552,0,0,0.013390532,0.013736484,0.013029565,0.013913155,0.012514142
0.302,0,0,0.111614559,0.119208962,0,0.11258176,0.013729515,0.013349654,0.012802809,0,0.012199571,0.013968715,0.012609417,0.012257339,0.012038127,0.012663408
0.303,0,0.010250164,0,0.108314217,0,0.111622915,0.012106237,0.013864262,0.012373307,0.012761412,0.013419528,0.012620256,0.012380057,0.01355607,0.013609359,0.01280883
0.304,0,0,0.105164703,0,0,0,0.012160997,0.013637445,0.013785461,0.012132664,0.013322469,0,0.013670974,0.012989401,0,0
0.305,0,0,0,0,0.104316049,0.113562617,0.013426145,0,0.012927226,0,0.012566833,0.012568519,0.0123705,0,0.012486033,0.012264853
0.306,0,0,0.113426823,0,0,0.110992102,0,0.013129962,0.013218436,0.01315743,0.013285619,0.013491338,0,0.013210219,0.01360441,0.013839135
0.307,0,0.010461557,0,0.101906636,0,0.110568898,0.01300856,0,0.012905165,0.013780141,0.01391727,0.013371777,0.012388793,0.012335231,0,0.013555705
0.308,0,0,0,0.114017042,0,0,0,0.01241815,0,0.013997415,0,0.012313981,0,0.012183286,0,0
0.309,0,0,0,0,0.113730269,0.104544617,0.012152185,0.012370316,0.013638256,0,0.013623479,0,0,0.013854326,0.012355053,0
0.31,0,0,0.116317607,0,0,0,0,0.012665148,0.012185535,0,0.012288515,0.013773397,0,0.013102261,0.013395586,0.013352931
0.311,0,0,0,0,0,0,0,0.013031897,0,0,0.012838246,0,0.012729252,0.012629326,0,0.013227357
0.312,0,0,0,0.107026096,0.107391536,0.11217479,0.013234046,0,0.013264031,0.013156034,0,0,0.012783908,0.012142809,0,0.013600121
0.313,0.011674259,0,0,0.113733388,0.11258492,0,0.012001188,0.013347776,0.012666462,0.01390035,0.01369162,0.012717873,0.012751246,0.012567828,0,0.012582576
0.314,0,0,0.115966795,0.10453654,0.113351467,0.118845609,0,0.0126495,0.013014506,0.012306195,0.012239923,0.012879207,0.013401403,0,0.012158137,0.013040627
0.315,0.010519868,0,0.104487485,0,0.101995438,0,0.012142774,0.013293531,0,0,0,0,0,0,0.01263064,0.012932694
0.316,0,0,0,0.105466587,0,0,0,0.013251043,0.013587493,0,0.01341827,0.013098963,0,0,0.012771483,0.013516091
0.317,0,0,0.104721924,0,0.103236927,0,0,0.013670757,0,0.013012256,0,0.013915197,0.013851748,0,0.012645401,0.012394484
0.318,0,0,0.114892318,0,0.104021782,0.109022658,0.01382956,0.013296018,0.013615183,0.013821543,0.012099211,0.012190512,0,0.013167296,0.013439979,0.0128292
0.319,0,0,0,0.103975206,0,0.115538028,0.013152858,0.012403512,0.012557974,0.013355326,0.01334453,0.012465982,0.01315477,0.013599343,0.012678786,0
0.32,0,0,0,0.100586655,0.111131882,0.104797225,0.012680503,0.01381617,0.013539527,0.012047085,0.01260327,0,0.012468543,0.013272574,0,0.013339586
0.321,0,0,0.105485797,0.10230725,0,0.106033417,0,0.013833784,0.013506253,0.012641989,0.013012488,0,0,0.012120783,0.012544115,0
0.322,0,0,0,0.104532499,0.108889574,0,0.013965342,0.013057507,0,0,0.013488607,0.013446912,0,0.013937834,0.012540624,0.013755484
0.323,0,0.010270424,0.114414698,0,0.102736003,0.109315423,0,0.01396395,0.012992179,0.012531536,0,0,0.013631992,0.012807045,0,0.01349023
0.324,0,0,0,0,0,0,0.012978527,0.012166484,0.013183121,0.012549473,0.013033058,0.012682199,0,0.013371294,0.013001804,0
0.325,0,0.011352579,0.11856211,0,0,0.101622889,0.012316327,0,0.013478415,0,0.013500445,0.012898599,0,0.013551517,0.013525859,0.012205415
0.326,0,0,0.110119837,0,0.119568732,0.108988118,0.013523929,0,0.012084761,0.012937331,0.012276624,0,0.013436968,0,0,0.013093042
0.327,0.010016429,0,0,0.105586858,0,0,0.013871616,0,0.012590632,0,0.013342404,0,0.012929232,0,0.012659582,0.013828375
0.328,0.011136355,0,0,0.107535194,0,0,0.012147486,0.01288237,0.012419446,0.012332188,0.012088329,0.013761234,0.012836988,0.012644039,0.013676528,0.01284662
0.329,0.010810356,0,0,0,0,0.119340851,0.012000249,0,0,0.012585824,0.01266056,0.012536569,0.013197001,0.013976322,0.012805259,0.013014992
0.33,0,0.010856164,0.113969367,0,0,0.107267432,0,0,0,0,0.013215677,0.012740816,0.013223308,0.013080965,0.013488787,0.01275681
0.331,0.011099631,0,0,0,0.114288318,0,0,0.012036676,0.013870445,0.012762359,0.013701583,0.012274272,0.012520728,0,0.0131518,0.012528093
0.332,0,0,0.114237713,0.11258928,0.111677164,0.101679381,0.013523878,0,0.012768434,0,0.013691353,0.013603202,0.013894451,0,0.01326032,0.012582558
0.333,0,0,0,0.111213413,0.118671337,0.10167886,0.013143227,0.012951839,0.012343508,0.013825279,0,0,0.012310373,0.013941037,0.012753369,0.012303179
0.334,0,0,0,0,0,0.118975455,0.012688217,0.012639545,0.013219806,0.012242716,0.0129884,0.012863053,0.013872185,0.012089687,0,0
0.335,0,0,0,0.105781178,0,0,0,0.012969755,0.012002624,0.012199203,0,0.012181644,0.013315064,0.012541613,0.012327789,0
0.336,0,0,0,0.102795992,0.10401064,0,0.012383986,0,0.012030443,0.012108497,0.013162066,0,0,0.013168643,0.013088339,0.013809763
0.337,0,0,0.118448715,0,0.118920779,0,0,0.012160419,0.012859501,0.013856274,0.012993297,0.013893827,0.012810779,0,0.012046704,0.013870879
0.338,0,0,0.102824984,0,0.108584833,0.102804268,0.012398551,0,0,0,0.012530933,0.013272858,0,0.013595572,0.012944504,0
0.339,0.010849101,0,0.117460196,0.106994219,0.104280766,0,0,0.012721586,0.012446867,0.013967341,0,0.012017686,0,0.013401621,0.013207932,0.012243362
0.34,0,0,0,0,0.105986045,0.100221996,0.012648487,0.013495934,0.012588687,0.013831064,0,0.013186141,0,0,0,0
0.341,0,0,0.104102063,0,0.101644669,0.116654077,0.012181349,0.013734368,0.012118659,0.013120817,0.013808564,0.012242933,0,0,0,0.013870818
0.342,0,0,0,0.119027472,0,0,0.01226171,0.012661475,0,0.013368852,0.012796538,0.012736092,0,0.013423362,0.012578922,0.012803881
0.343,0,0,0.118927697,0.100586675,0,0,0,0.013300489,0.012130122,0.012988388,0.013668142,0.012653228,0.012693202,0.013263747,0.01220432,0
0.344,0,0,0,0,0,0.10217787,0.013208242,0.012115047,0,0,0,0,0.013872504,0,0.013715253,0
0.345,0,0,0.118020616,0,0.102141621,0,0,0.01207038,0.012006101,0,0.013537438,0.013023373,0,0,0.012620243,0.012073957
0.346,0,0,0,0.113553557,0.10938937,0.104639085,0.012814729,0,0.012652383,0,0.012998589,0,0.013986365,0.012228506,0,0
0.347,0,0,0.110509897,0,0,0,0.012793794,0.013269083,0.013351762,0.013780851,0,0.012523731,0,0.01230829,0.012688394,0.013396933
0.348,0,0,0.116636573,0,0,0,0.013447203,0,0.012161027,0.012686413,0.012850839,0.01376102,0.012584313,0.012245242,0,0.013456773
0.349,0,0,0.11309729,0,0,0,0.012256897,0.013490439,0.01344181,0.012334134,0,0,0.013278776,0.013927934,0,0.013125457
0.35,0,0,0.118586091,0.113065546,0.103268896,0,0,0.01356414,0.013884286,0.012001779,0,0.012130309,0,0,0.013339763,0
0.351,0,0,0,0,0.100686576,0,0.013179319,0,0.013111158,0.013717884,0,0.01266504,0.012949834,0.01247506,0.012541665,0.013924615
0.352,0,0.01105356,0.105888212,0,0.106927075,0.118179224,0,0.012828175,0,0.013539542,0.013389216,0.012063194,0.012253908,0.01384551,0,0.013531079
0.353,0,0,0,0.11374197,0,0.110033307,0,0,0.012068099,0.012639059,0,0,0,0,0.012522803,0.01317918
0.354,0,0,0,0,0.119398463,0.119334021,0.012619047,0.012541869,0.013190959,0.013233839,0.012394431,0.012996598,0.012682718,0.012420728,0.013231522,0.012057568
0.355,0,0,0,0.106791844,0,0,0.013725712,0,0,0.012707682,0.012274686,0.013375956,0.013225462,0.013004886,0.012031474,0.012576038
0.356,0,0,0,0,0.107855054,0,0.012187356,0.012581462,0.01395798,0.0128845,0.013570591,0.012677943,0.013537825,0,0.012201713,0.012210355
0.357,0,0.010769574,0.110299138,0.102664452,0,0,0,0.013802753,0.012811507,0,0.013572832,0,0,0.01373103,0.013919231,0.012075323
0.358,0.010535828,0,0,0,0.114329659,0,0.01220189,0.013442383,0.013040957,0.012050494,0,0,0.013641515,0,0.013040334,0.012819871
0.359,0,0,0,0,0,0,0.013202082,0.012384149,0,0.012286551,0.013327051,0.013063419,0.012410659,0.013814617,0.012641892,0.013794372
0.36,0,0,0,0.117488936,0,0,0,0.012945269,0.013953681,0.013082136,0,0.013114417,0.013579021,0.012784983,0,0.013937647
0.361,0,0,0,0.1124212,0.107479054,0,0.0139885,0.01350551,0.013111467,0.01291913,0.012274485,0.012989553,0.013458117,0,0.012162154,0.012552991
0.362,0,0,0.117232727,0,0.114404532,0.105372698,0,0.013498011,0.012735655,0,0.01278019,0.013076319,0.013601168,0.013590832,0.013811513,0
0.363,0,0,0,0.10453269,0.108438508,0,0,0.013651075,0.012826097,0.012350193,0.013263006,0.012795064,0.012716316,0.013807963,0.013762001,0
0.364,0,0,0,0,0.107436917,0,0.012627032,0,0,0.012757891,0,0.013364886,0.013921498,0.013418838,0,0.013372048
0.365,0,0,0.107433868,0.116614558,0,0.105717774,0.012193266,0,0,0.013275656,0,0.013227404,0.013944267,0.012626473,0.012612696,0.013434921
0.366,0,0,0,0.10485753,0,0,0.012790213,0.012584196,0.012416122,0,0.013432417,0.013377405,0.01332874,0.012024792,0,0.01323653
0.367,0,0,0.10813511,0,0,0.119075929,0.013289112,0,0.013805574,0.013894238,0,0.013680328,0.012432239,0.013751635,0.012459615,0.012447276
0.368,0,0,0,0,0,0,0,0.012964055,0.012481609,0.013476721,0.012202005,0.012892739,0.013637127,0.0139038,0.013223161,0.0127369
0.369,0.010426316,0,0,0,0.102523815,0,0.012670467,0.013926598,0.012191488,0.013671126,0.013064002,0.01399833,0,0.012140854,0.012301582,0.013880037
0.37,0,0.011583677,0,0.108774019,0,0.118215282,0,0.012747747,0.012396943,0,0.013278649,0,0.012250895,0.013738363,0,0.013979403
0.371,0,0,0.105608574,0,0,0.110835835,0.012605095,0.012873884,0.013696048,0.01301191,0,0.012882523,0,0.012641494,0.012610949,0.013081935
0.372,0,0,0.116175256,0.106173428,0,0.105658578,0,0,0.01357748,0.012378884,0.012013673,0.013753542,0.013855632,0.012621996,0,0
0.373,0,0,0,0.115448138,0.114467205,0,0.013909296,0,0,0,0.013916328,0,0.012512787,0.012255966,0.01313103,0.013379072
0.374,0,0,0.118403347,0.100690703,0,0,0,0.012614153,0.012337101,0.013469891,0.012490604,0.013805271,0,0.012525056,0.012867997,0
0.375,0.010935055,0,0,0,0,0.114002801,0.012348492,0.012553126,0.012504235,0.01302891,0.013891533,0.013388469,0.013314568,0,0.012409141,0
0.376,0,0,0.119048138,0.114499367,0,0.118938018,0.013740647,0.013010367,0.012533834,0,0.013216128,0.012143812,0,0.013185919,0,0.013345418
0.377,0,0.01137457,0.103876155,0.108170194,0.116471303,0,0.013179076,0.013919293,0.012549544,0.013595906,0.012579139,0.012433025,0.012659414,0.012441499,0.013386921,0.012807174
0.378,0,0,0,0.116513826,0.110876045,0.111212149,0.012727008,0,0,0,0.012912953,0.013317942,0.013445796,0.013614958,0.012421699,0
0.379,0,0,0.115395586,0,0.118540934,0,0,0.013431404,0,0.013014802,0,0,0.013358551,0.013980303,0,0
0.38,0,0,0,0.115294402,0.101608135,0.117088036,0,0.012983908,0.013731343,0.012758431,0.013651816,0.012417388,0.012156526,0.012600635,0.012461799,0.012090123
