Time,U1,U2,e1,e2,e3,e4,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10
0.239,60.68017986,55.69597706,39.5630771,57.20966855,66.93460229,33.81529582,62.50277878,39.12913274,53.81610461,43.38576099,45.84837845,16.83540277,40.12206989,47.52296358,61.94645573,41.95916563
0.24,58.41778166,58.88492847,42.59107807,54.54410087,46.45486661,36.09144722,50.96716886,58.08305734,52.89848008,49.81316199,44.08923862,25.96954219,60.98673147,57.36479719,51.20714321,56.41830339
0.241,66.63483901,49.60224051,51.32208797,62.52143315,59.64385412,48.58120429,64.45424573,49.89981916,65.10488054,43.80258416,41.41181885,30.40796251,62.46137953,52.55632254,55.55855538,46.62061401
0.242,62.013429,55.40527932,37.97180675,50.66917137,51.06160734,38.97448902,60.06595769,70.43726615,45.21402549,68.07407341,54.49314155,11.67535826,56.64828524,52.15239428,59.53825546,49.72503079
0.243,65.92717558,61.11327101,52.37349629,60.51625066,63.3412311,39.84047513,57.51419016,64.90140159,43.47378447,54.05943245,53.47836751,33.07533782,48.94613974,40.45978614,65.31253272,49.32161988
0.244,50.65557037,50.27437109,38.91871685,60.4174618,64.93179293,28.71266731,51.6688573,50.7411811,63.42446617,55.10704782,58.44227311,42.62459972,60.44286683,36.08780979,60.42524057,51.34204788
0.245,75.3149114,45.29047989,53.57067093,50.2527327,56.3030564,53.01098125,72.69159329,53.57572348,39.29364427,58.22196385,65.89948017,48.15702874,54.27223988,45.38941625,53.14799178,52.19997951
0.246,67.56216191,70.72200264,30.71826874,51.49077756,66.82877648,46.02187808,61.57316048,56.09774299,36.71061459,70.07277762,41.698664,41.74674181,48.30204581,58.97535503,47.80136336,50.43084935
0.247,48.10545643,67.40842653,43.07555055,78.7068304,35.29358961,56.37261648,49.20251101,46.58382354,65.02736783,57.23633444,50.39689315,35.59991891,43.83488652,40.35291865,68.37674387,51.08378331
0.248,55.14927681,60.43450704,59.33923637,52.55953711,41.55867885,49.57948505,57.02091216,41.80524303,49.02057246,61.7425977,39.70985262,32.42914068,37.908971,44.54944251,56.14346113,48.55356038
0.249,47.85227808,39.81425046,51.73657976,69.6400883,54.98002252,44.98117039,42.31038148,66.87392523,45.66942514,47.96462446,60.92253251,33.75033899,61.32597492,39.22931713,53.51875839,49.31542995
0.25,55.40621219,49.04668908,46.86145543,46.20702954,56.17783167,51.50526034,57.9026158,45.79140422,58.90576822,60.97384606,46.71014545,26.58987635,44.16926942,46.26840825,74.77430004,53.71558846
0.251,52.75942278,70.4342075,55.08621602,68.41038145,50.22643023,35.05876893,53.53224896,51.66001843,56.25130927,52.20574883,51.60588397,21.90164528,49.43329921,42.81661975,51.5544254,45.76860447
0.252,64.12177937,64.68918709,61.90801531,66.29468574,52.71326594,49.04711829,58.19365567,65.24352646,58.18568445,57.23920848,53.89864923,18.307318,53.08449593,54.48187935,70.11366861,40.13541195
0.253,65.06363141,52.84246821,45.28878848,55.26342102,62.33616055,51.29391307,67.57228519,66.06233524,60.32719926,50.19820019,40.07539123,24.85502097,48.68015162,42.90483963,47.59868111,44.35412933
0.254,79.85168447,72.21213131,45.70643049,62.94705757,58.91140707,44.04778964,63.51777582,51.22180971,61.94412457,56.24782721,44.58123486,10.37758671,51.40473334,46.84827879,58.37073122,52.34037136
0.255,56.22429495,52.7235051,45.98766669,57.01151669,64.03711024,47.07815401,62.42393882,52.80871496,61.37342212,54.88552469,52.27621382,27.57883577,39.11594461,35.13922296,56.84416922,52.11508116
0.256,66.90036914,46.8786195,44.66323381,59.4780701,59.11255511,45.50041197,51.51499833,44.88909576,63.62381052,51.40046848,54.64593568,35.90113138,52.78780466,50.77444429,61.51842041,58.66558172
0.257,69.31037076,48.84707678,52.16303982,52.46450087,63.50065711,50.02184838,60.15673349,54.37858025,49.30926517,59.07544408,38.49719421,33.45482781,57.34956027,33.34723176,46.22372019,46.3452909
0.258,68.5881119,60.13825294,61.22360471,60.36026451,59.28897626,46.61488251,52.34834179,46.83856657,50.81548405,48.4178622,47.36463099,33.27021774,53.51055164,33.68717366,56.68691736,40.67419059
0.259,67.11905808,69.40546894,54.46514509,53.92079694,43.41424705,30.66002271,52.59713388,59.94892728,51.55884198,47.25523607,41.83070417,30.20443349,56.16558897,38.55107221,65.19777963,53.68362525
0.26,61.06225602,48.23190409,36.13367051,56.77668946,57.05805522,43.62619168,60.44984592,58.00886988,61.88875547,52.28320469,46.19540793,36.01816898,52.63959563,37.91680522,57.75613947,61.31367758
0.261,56.73606391,62.16911033,51.19000712,65.68680012,73.72775816,32.70497439,59.50484078,49.5549483,48.10613322,59.07142175,55.44039486,33.13649384,48.70947352,40.33026104,65.48141957,42.3492315
0.262,75.45448089,55.78439529,28.50423162,58.73836949,32.73877379,28.82154397,66.00895891,53.06915905,71.73126967,53.59589985,42.6914553,15.32946753,42.27092812,37.88016264,48.79365196,50.57659487
0.263,47.87219943,58.63151698,43.12671795,43.08794825,59.66902756,51.65207325,54.87682921,59.94337159,57.27569442,48.89409382,55.20580803,37.41724957,58.08684107,59.23440135,59.44259514,51.9477019
0.264,71.5379813,56.17336605,63.92900899,63.54106375,54.62619338,40.2337398,73.66947746,51.96904948,66.47240351,63.16156869,58.44182498,37.83115666,42.25086589,39.81981597,71.0088111,47.6614325
0.265,54.89486605,52.89835402,57.28343308,64.55946128,58.3199994,45.20150745,54.88094145,46.19676171,52.39787162,40.15252486,41.44879894,15.45542798,43.38928092,41.46896499,66.23305206,65.34382462
0.266,51.98913327,61.3576329,45.59926565,52.78937173,45.87909275,41.2433266,53.36335968,49.72533767,53.7455128,41.31828091,63.70702551,28.00259083,63.04284432,32.77265186,53.5036865,40.40499359
0.267,69.77559196,60.25639177,45.37646832,48.6722985,54.75489833,51.9303259,59.74400201,53.74009885,45.44129244,50.31606447,48.98299513,25.3695549,63.84327974,43.51446418,63.63375596,53.76793457
0.268,40.95606904,60.08602793,59.08719419,48.52197985,56.51225853,48.39979563,52.61859097,47.82528787,61.40253388,54.53971785,66.52253372,42.30973427,73.55149418,43.2751781,48.98043013,46.087713
0.269,51.30951708,71.89913781,34.63748381,42.708434,56.65872068,36.30607748,57.48233519,63.49317774,50.04078242,59.18871506,50.658235,25.24704112,54.02191216,50.866701,58.33622115,46.51313501
0.27,54.09550549,59.5789492,38.70517458,52.4868303,62.70474012,30.47370583,66.26583329,60.33370044,47.00550743,44.82217807,67.4349284,26.5257324,65.00278389,52.37440483,63.45134461,56.10135865
0.271,51.0219454,64.34450608,55.8632521,60.53219872,54.95931744,58.16099515,58.77375774,48.52578889,67.45233153,55.69799228,31.3741945,34.89958752,57.79494863,49.89083004,45.28721095,45.25830484
0.272,60.8113734,56.75500793,50.16772634,69.49943396,52.17610883,47.69071093,61.79399634,52.76939251,61.83625452,66.53291849,50.6011394,35.94456861,58.74635662,48.91369279,71.48016116,45.42154757
0.273,69.87295627,48.71063273,38.61571388,52.30542192,64.36053042,46.20498711,59.69910162,48.81721568,52.39930418,60.28193027,64.23602317,15.67270848,46.77939391,38.60427575,59.27260899,52.7599419
0.274,71.42789468,50.58787531,44.69686686,41.61810387,67.59169859,56.38478017,46.29734512,45.14650152,53.12101629,50.05979898,52.62505602,28.36074226,54.37988906,50.84957125,50.30346657,54.18769526
0.275,59.7247,54.47920383,31.38900767,60.52020958,50.12979994,39.20760824,62.58482489,37.85342569,55.3253446,61.4772954,53.56240382,40.79417654,50.5055398,33.9933098,58.47550146,60.79387544
0.276,67.69362754,58.74282664,46.72412309,54.80052659,51.53238099,45.06464688,66.51098321,55.87907036,59.53991645,54.45578235,46.83206689,30.20885469,58.18140538,38.05297663,43.17682399,50.23284975
0.277,61.38241726,68.05602162,32.0916565,46.85710993,61.6589225,36.71555501,49.64393796,67.43023577,56.32924742,52.69395759,43.542639,33.8817382,68.98021777,44.35818252,51.06651709,47.00058494
0.278,64.35604217,59.56883587,57.29880629,49.91788461,68.20680812,45.47391868,71.18133345,64.42450562,60.69995951,49.60904712,58.3574688,22.81322421,54.27792208,37.08723738,66.02203213,33.8224676
0.279,53.97141488,50.94390886,45.95020172,52.76028876,58.37388418,48.05671142,64.96768808,43.73502659,79.49499655,43.07711187,51.71806055,29.17887341,46.60054731,35.89554172,63.99714399,50.34565311
0.28,50.21614513,63.67554712,41.57888466,66.95666548,67.06411119,43.9986557,43.70003311,33.44949816,50.43660194,43.27656755,40.91169964,14.26798423,57.19001943,44.69511354,66.89580229,43.69872885
0.281,57.87617595,49.14888125,58.8512977,71.27466705,64.88861998,52.52409562,62.49911032,54.19867775,50.92365528,58.10046566,48.13345135,21.323767,42.30659217,37.34538988,51.51624488,51.38616374
0.282,56.69912334,60.95591329,42.72709732,51.61401162,75.28804588,49.49328939,61.07247059,52.0406927,44.72961563,56.60003982,52.39344286,44.22240301,43.97780595,38.27860612,55.0782077,57.81954431
0.283,63.87714684,58.31915079,64.83509372,45.5695556,52.15092005,43.68988126,64.21374403,57.32904135,52.15584404,48.09996619,48.12875449,37.09092151,61.98224201,50.16365431,48.61862834,59.76021458
0.284,57.58128146,72.60759407,42.12460501,79.57857612,59.14851902,29.06057071,51.07578502,57.06810689,57.24866933,56.02197272,44.13840386,29.7810841,66.90793759,21.41675882,45.43210606,43.11188087
0.285,61.86023377,66.35224657,37.91023286,59.53996081,48.9183775,45.26149861,54.55530828,48.76756995,50.70451761,53.44399384,47.97219509,23.98163264,64.98309734,39.49403119,52.99565327,65.22642906
0.286,51.71081655,63.21156652,43.4991698,62.62558453,64.04377884,49.25981387,66.0459317,46.00099554,50.23974912,46.00741869,38.95377011,34.17696306,46.50130822,35.97167304,60.15266733,41.10812992
0.287,39.41000624,55.61008517,36.07513276,48.25385403,59.31825574,42.43860677,51.35250227,48.3686391,58.9977322,60.05426441,56.76013977,31.84520878,47.09193045,27.91508162,73.95805398,49.81868683
0.288,46.710449,66.32509,52.42714983,65.23733574,44.28722982,48.9237337,57.25300356,43.29509569,80.63731312,65.12879232,54.6727774,20.59682617,53.54506442,22.64777121,54.15271936,43.61962374
0.289,61.738064,35.49346044,41.85738372,49.26911741,42.21780374,37.60593194,60.69272776,50.3875627,55.3538502,34.09093369,47.4541301,45.45622046,43.14244326,40.83132961,58.62833576,54.99055523
0.29,54.26226476,64.75774726,33.30759869,66.84646766,53.05030075,36.67107326,65.29545042,59.29032002,48.35084458,52.75697867,53.83422179,24.75142486,45.50153595,34.77712562,45.9329065,58.89121524
0.291,49.66994433,54.97735605,51.80518688,63.85335316,64.97238935,48.72477515,68.25365821,57.92586893,61.78704098,51.04777338,46.15596668,30.25031609,36.3073395,47.9066747,64.25593002,43.77200933
0.292,60.51474862,44.05391701,56.57530219,44.10669608,64.40357888,48.10311945,56.19363739,65.89061832,57.74954988,46.8877824,47.14071019,40.34081701,54.60817221,54.55943938,60.20240948,54.85476799
0.293,61.66807268,45.8714562,51.74590107,60.43427666,43.91258651,29.49966821,64.51119646,43.58320035,59.5776598,58.82512888,48.26017526,22.1433379,57.4644461,47.60501407,48.96084629,55.19187362
0.294,43.1612942,52.80773743,50.96436861,61.10167666,55.7108192,39.04328569,62.23646598,59.72250439,61.24910785,40.41168319,48.33118539,26.66614118,45.87337994,53.5770555,72.84110804,55.34610824
0.295,51.86565091,66.0568773,61.88272084,59.66665975,61.58157709,37.78356921,66.20480127,55.06819211,59.06351467,43.1494637,54.32311859,34.08642672,50.75376115,39.74625248,53.30344094,45.28523339
0.296,46.55431298,68.31744148,48.30986511,54.9393371,51.0869076,32.21679883,60.73704082,41.82984999,56.80470561,51.69895516,32.88806814,44.87910294,43.31109754,25.51300054,54.78196507,31.28955514
0.297,58.85233235,66.86714793,48.8257663,65.95440311,50.73795383,39.11215478,39.79821952,60.84870494,58.51462589,50.12290345,49.87547347,28.17877019,46.32672296,34.50687327,59.90228136,56.73228247
0.298,66.50804869,62.48210105,48.86251375,53.42564187,63.6409262,46.26711017,60.3119687,59.69583255,56.76386552,39.50268747,51.74071913,19.11384404,44.22747542,44.34592519,51.46109026,47.64764907
0.299,66.42818681,56.57145043,52.61518533,63.44793687,57.25592118,35.21908234,77.9609901,52.29099628,55.87903315,38.71433148,61.78349043,33.08880814,43.31326853,51.03182033,53.91858414,49.97373713
0.3,66.41933081,55.62722809,34.66642853,63.07899167,46.98711548,54.36148933,67.56352858,58.00281763,55.89146009,44.3266474,54.11040892,24.89754866,43.57191808,39.22857239,69.598984,45.86540617
0.301,48.9911995,53.3991773,43.97250283,48.76695705,47.81194189,35.96988873,42.72760282,52.18178455,56.25411902,48.29917262,64.05924283,21.89718341,51.20050244,41.3765412,45.36537476,42.97115784
0.302,54.50928566,59.1121348,55.33329251,59.14079109,61.06912051,48.73022817,68.77600777,57.45512159,45.55054018,59.9833505,49.70386905,37.18608159,48.9751097,42.16061458,58.66900972,39.38652603
0.303,63.61182757,58.34188424,44.32830173,56.65357473,60.93079671,52.63490873,57.90881839,66.20063765,58.23606385,48.49144231,46.2707856,18.41387654,34.900736,58.74127536,71.09916363,40.79859235
0.304,60.25227728,66.58524545,57.43803967,56.47545539,59.09552467,46.25826931,67.26953878,59.59804984,61.24059828,62.7551066,58.24154728,39.80517369,59.75809241,36.45085394,60.06465007,56.7387777
0.305,58.02074646,52.93144607,44.27468839,46.80379434,51.89867613,43.52805842,52.98101683,59.70397439,68.55349525,66.04514672,62.79886988,34.3420077,54.37562981,36.89435487,65.94546797,46.80542256
0.306,57.55101705,47.70874135,54.43489035,66.28426173,58.01878945,28.68149857,57.55748365,57.24846696,67.01253369,46.5896516,34.62887112,28.22160534,60.47440504,33.18137154,77.5939487,48.79635175
0.307,60.60931316,54.18442185,52.89474365,64.67808315,63.75318257,48.16308666,38.91685108,54.86537091,51.62701595,52.23496722,49.43489971,17.81502364,46.62694757,30.98333404,64.402557,46.41032169
0.308,46.58799313,68.35003353,53.86973708,49.2976798,66.16445509,49.57992024,57.25130272,54.75139596,61.6825319,50.72547665,38.42879694,37.70003934,43.18888809,51.28353167,48.59722566,49.02121324
0.309,66.22656425,61.5148969,64.86972546,59.04926475,54.96666891,50.23760394,60.50523227,51.55678271,53.48018469,37.36694826,39.08996262,29.48493563,40.36100633,42.85959806,57.58825883,47.67384619
0.31,46.53760703,47.47411735,32.43087327,56.93570197,64.27813617,43.68931227,54.66559736,46.00581493,64.13644076,46.79075725,63.70197962,23.01845941,57.73128481,34.65970787,72.51187822,41.01321439
0.311,44.59786816,66.32963275,49.63319997,52.9077675,70.00800866,35.10458104,57.4038433,51.7131162,59.94914394,43.58798254,35.64718775,7.678520306,46.53990332,54.50558933,64.84331998,42.65141561
0.312,52.15362658,62.08078485,32.37996513,58.54745264,57.53023987,43.5994679,44.28002784,41.01286232,53.76436942,58.77090033,49.40436536,35.50393046,58.00565362,33.35566477,60.92449437,57.64022698
0.313,64.12678003,60.35988177,54.35325767,47.43708353,56.40473792,51.89405713,51.65025757,59.93876724,58.23361612,60.1482224,51.35292775,27.23801754,51.05579777,39.53018107,47.59891819,49.20065475
0.314,54.83666926,53.38576636,51.39895189,39.5948246,43.76787461,47.85769617,57.08130968,66.43842413,37.57731451,48.22326557,51.27606592,45.04963348,38.88891086,31.20192976,55.73348317,43.55485159
0.315,47.4373807,49.39209311,48.30813791,71.25390037,57.65035796,39.86483932,55.58647357,50.46436115,64.36094799,62.26834774,61.12373404,26.50787646,52.79297485,45.04897739,51.2550579,71.40756932
0.316,64.65728151,61.8144554,37.17895689,61.34588702,57.16762955,42.2697743,62.4560999,33.86668894,65.00332091,27.51668336,48.42791196,39.82278168,51.17634816,32.93260048,56.58399191,41.51174041
0.317,67.43511812,47.37273733,51.90601706,55.77673205,62.49156318,32.49706374,68.04735758,55.56803204,56.546036,56.33286583,47.52207151,29.38972116,45.79249848,45.21952637,55.51601676,52.64914477
0.318,64.87727999,60.89619012,59.00428288,64.24995887,56.79303696,35.76781004,56.56135667,47.45103381,59.88681143,45.44996947,60.37530678,26.63236517,45.96735067,46.63857332,53.08840664,55.1265871
0.319,58.18733638,69.0645797,43.86907594,32.38042671,47.40612467,50.13216448,50.46979471,54.59446168,47.54808738,50.42426564,39.98078944,43.05692454,49.71362246,44.60568473,60.7505463,53.67842812
0.32,65.46879481,71.94505869,41.79961058,57.90610197,51.45862809,31.0155627,64.12441988,56.42535454,55.26831017,59.17115275,53.39183246,42.37735633,69.46185513,46.33308648,73.24020984,51.90237553
0.321,56.51558202,56.58107065,41.07921007,55.43637369,53.80052502,42.41205022,55.54910696,65.34701607,53.22635577,55.36775904,46.19147219,31.64862051,50.74449529,40.24620968,51.19410575,55.30594703
0.322,47.7225213,46.2147135,60.33411475,50.84251696,57.88509372,36.81196361,56.40230283,39.31125303,52.93681693,58.08173744,30.79069835,22.96697714,45.33759515,44.40582699,64.87776584,60.17081434
0.323,55.59804657,54.17831222,46.45973305,48.96360264,66.16633799,43.18322991,55.9661559,53.00321738,51.26231136,45.09962542,42.01363006,27.83663485,54.27260429,33.36583893,54.2651612,61.68468631
0.324,48.54761379,55.59769577,58.7834617,66.64361122,54.06780056,43.52264357,55.85054977,48.03062849,58.20966942,61.22367106,59.36620055,22.23101261,47.8738269,43.52599229,40.96240128,62.18962221
0.325,73.6385697,59.98738195,46.82383838,48.61831719,54.0680463,34.86088062,53.21777667,57.95913071,61.34474271,61.00640109,43.69092316,26.93039131,57.82177129,42.12801054,56.03758475,52.72240812
0.326,52.11456572,52.08577066,48.8089678,51.88975842,52.11962214,45.09889034,44.68955256,71.76598276,44.3062525,67.82248513,36.71725755,38.95583498,49.863963,48.61486521,55.52754548,49.00441746
0.327,78.48466562,57.7851127,56.27730157,75.99420775,56.18195179,49.3640348,64.20879875,59.03788563,42.69468148,56.77787158,64.86464488,14.99103496,55.8988716,29.80941712,61.69560845,52.92843586
0.328,66.42647904,51.44492804,41.58426578,53.11725263,64.42955894,34.82100562,61.25354783,46.21143872,53.27986879,62.27154314,53.596684,25.29712924,50.36647137,39.86200714,65.06742979,57.62283826
0.329,59.93250009,56.78079708,44.4884094,62.06002151,51.86402099,42.68777548,55.11829509,49.88078,54.37299271,61.75962205,45.90124078,28.73915517,43.57597129,43.15118802,67.6915906,38.20996863
0.33,58.842325,74.18464527,48.88192779,48.47086968,59.7283095,42.17036543,51.07498069,65.88467265,50.96110077,62.19889653,54.90928209,43.9527592,38.6190404,40.10991925,60.52055673,39.04253614
0.331,47.33724464,52.22277966,59.41925562,68.89853238,52.265702,41.31711217,53.79399662,57.18335851,69.96424489,44.45712302,46.57539355,33.84233027,61.05836517,52.3108497,52.58371195,30.53665418
0.332,56.79691232,39.12740628,50.05685535,43.36045648,63.71218924,26.54224956,66.108603,54.95394018,55.86820763,43.57460905,40.07926103,16.14899677,60.42454766,40.19716999,57.16038617,43.0312944
0.333,63.35454761,66.86710169,54.80552162,58.55467435,49.39371032,45.73626451,55.76064604,51.3967681,54.76833031,53.76614206,51.07479867,23.8499236,50.33500475,48.91950026,51.65038731,56.16191757
0.334,49.52210076,59.27068673,45.5565995,59.2410814,54.86746566,37.64488152,63.29621841,57.53830805,63.16767688,41.74759721,52.60209755,20.2083105,52.40505836,29.78792938,56.29588781,43.91071527
0.335,45.75221604,55.10600085,49.69386309,43.46709724,57.51984973,44.66810809,62.05127292,66.88835517,59.26785096,55.62570379,52.42799773,21.78159201,48.92159218,42.3637819,55.35095462,52.4933601
0.336,62.96996862,49.39982246,51.7096555,61.06358874,53.62103675,52.80557527,42.14821879,44.34889276,50.71751523,60.64770333,52.15630365,40.00535872,62.86828515,34.96957499,55.74126852,36.50387915
0.337,58.28716399,54.44881025,42.66187324,49.75022161,49.92831134,40.43939558,47.63540301,53.83231239,49.85118457,43.01033995,47.6374415,29.49349043,53.67982449,46.81083905,58.20547419,48.05583598
0.338,66.7326851,51.45834342,66.66433118,40.22755138,56.9927292,43.60477806,57.55362326,46.40390616,56.82771275,56.29871343,48.57501637,21.92155388,54.629442,27.97963351,51.05796549,39.63319543
0.339,57.24559267,47.05966735,55.18827374,57.94997375,55.59444176,39.51598838,62.24033278,52.93827817,65.93345527,59.34311867,44.08500538,29.55976144,50.39254396,32.24306914,71.46844639,33.32309353
0.34,74.79398825,53.00516681,52.36363704,61.6034731,68.38329782,32.85895644,68.4774,48.65442526,69.55304051,55.86757889,51.38703674,23.66507302,49.83630329,36.59087991,56.30879541,61.46757154
0.341,68.92519734,59.67552884,45.22945978,54.02318761,51.89546554,41.20022321,48.43081967,54.57570222,49.69315754,54.94258502,48.2398116,33.65985328,52.49890451,53.42042013,60.41525408,56.76170167
0.342,57.8937398,54.69757212,48.04016453,48.36739405,53.45642815,23.50234008,67.84302967,55.29305549,58.34493081,47.55675963,62.21930353,40.22194777,46.76827417,52.25587729,56.87496899,49.00678713
0.343,55.72734157,54.97706659,55.83304248,62.05105165,54.96815887,36.64234042,50.75236853,54.59270522,69.48269991,43.7899552,53.1026572,27.926863,36.55916306,46.68846723,63.244657,58.22372922
0.344,84.06456451,40.36066862,56.44241087,56.04505665,45.93152986,30.45196479,52.37840018,41.89411624,63.91483888,60.20258076,54.12142136,16.67795265,48.42184618,40.84187889,54.82109891,45.8142238
0.345,59.00029686,52.17125715,48.02239954,52.65837882,67.87680077,39.98488097,59.85693399,43.52700279,54.49235304,49.46660259,40.67320055,26.59876922,48.2965111,42.57205659,63.12013167,68.67871323
0.346,64.84984411,62.1397474,45.86777243,48.8837575,47.74740867,32.42337815,61.36335255,42.42894714,62.46114897,55.30353841,60.60775036,28.01885957,67.10297112,45.1617936,49.49235182,40.28562985
0.347,53.30017709,56.01158374,43.51211775,62.45569725,50.01042661,49.15650732,67.9478012,49.43174212,46.34142689,47.07242998,53.27242997,21.27504802,64.35217519,31.43833685,62.5326936,53.5249135
0.348,74.08151032,52.8482631,64.21086673,61.9033843,52.99477584,48.01256865,60.08660759,38.56188238,46.08235596,68.92149582,48.48884703,18.98364272,50.98672862,27.22124811,52.19775559,57.06435166
0.349,58.58532237,53.09653032,53.1647199,62.60407624,47.5606876,42.63760333,70.10189095,45.67291746,36.15647007,54.39244954,68.45485585,20.35063608,55.04853886,52.37589639,59.09885307,42.81457857
0.35,62.82079988,62.58876292,34.94096838,60.57390865,55.14215781,29.2593456,54.80931848,51.38267585,57.61868418,49.04822774,55.64172814,35.99681499,55.1532106,45.84650013,61.1479549,41.99143144
0.351,47.10449052,61.35691025,40.54825947,41.67766746,56.70807708,37.02723823,56.51314684,60.1168642,36.9569029,56.16820455,61.20414576,30.4419615,52.51865506,30.21792309,60.20590595,39.84379595
0.352,59.59337044,72.09755671,59.2409057,39.2335051,46.63931595,44.24655896,55.31109608,69.78029718,53.46184918,34.75910584,36.28496653,37.79394036,43.2242499,46.32719188,45.53532977,41.84405063
0.353,56.95108646,56.23758219,46.61124026,40.9249999,58.93793304,49.2285641,62.16999838,51.7809263,55.55877926,43.97430238,56.77262104,17.39484438,52.75124024,39.20791859,46.14107909,59.7056527
0.354,80.67705417,63.39239863,47.11257717,45.9842954,64.7647242,48.0253526,54.39429151,54.42882279,58.50985988,43.47745497,53.38251736,39.09496371,51.16930853,37.0704706,59.62520782,45.21163286
0.355,76.42455544,53.88659765,47.40561115,60.67742636,57.60790569,51.5209241,62.74852171,39.72475809,53.01973146,68.43795208,59.17546041,36.25209485,37.49772701,46.8068837,48.91238943,49.89874953
0.356,54.31622253,63.49483737,54.47433354,45.18248698,47.78534557,43.63935972,70.35175176,43.53239434,57.04052427,49.18682576,47.41280779,23.98886268,54.2161603,45.81734062,45.58268128,55.44499337
0.357,54.81948886,57.30685579,45.96851757,48.03104256,42.57623857,42.87719578,70.4873686,56.96444071,64.79269362,55.19975253,51.3271558,41.47410469,50.54023043,44.93615862,48.6999465,53.40497552
0.358,68.86628423,63.43522536,43.54277138,56.38810517,63.63086215,49.01416496,59.84517577,56.78908261,58.05377666,62.84344796,61.64683624,8.669421977,39.8977456,38.45886938,68.51308683,48.52867489
0.359,62.92060519,62.06872543,60.23447497,52.65757807,48.92027071,51.51952389,50.56066452,55.82887998,51.99879395,69.0716319,51.23841679,22.34681942,45.84081968,37.15946973,58.97116324,55.81706241
0.36,66.70706811,49.85781035,45.33193105,54.63648906,56.10508893,52.06500952,55.47120348,48.0907403,52.98453727,63.79239075,34.73422143,30.264491,53.73545723,34.93497485,65.19103388,52.19694295
0.361,57.37048676,61.33795495,50.76731642,56.16988692,56.45473344,48.2847222,48.33880436,50.70984795,47.50515617,59.84118705,59.13386631,33.40079324,34.89957007,44.94471724,67.42010379,45.53507744
0.362,50.25980562,46.15290909,41.46011066,53.73998483,55.95948551,56.75953468,62.44229545,59.46584757,63.58959737,56.11894777,55.82297108,22.53247389,55.25195492,52.87040069,62.57919097,52.32034502
0.363,43.68978992,54.77363583,36.73438689,47.28359654,65.96568309,30.61821971,45.119369,54.07924367,55.77107251,44.53226381,52.06847991,50.73839538,51.70277452,43.09830528,58.76153679,61.5710902
0.364,59.99338678,45.22663786,47.82752057,57.41979557,58.25723307,50.76483323,56.2667866,41.44518289,62.63074919,44.95166978,41.87180736,26.67448617,57.75381523,29.28909627,54.61624217,47.80677184
0.365,59.9305168,55.08790353,63.71161496,54.65893975,58.05758482,51.82887552,70.90558059,58.10913796,53.99028081,46.28477566,64.84811454,28.08532788,60.84448095,40.6179086,57.25848958,41.59894323
0.366,50.62487067,50.65322219,50.75217412,43.5482255,50.48119192,43.24678957,58.65306368,63.11202677,39.61440738,53.93597863,46.48259442,27.62008663,38.65269254,45.6627799,65.13574976,55.28518346
0.367,66.8329322,65.18855814,37.14371643,44.83462819,61.75998282,43.67084066,51.8831119,34.84234512,55.56936689,52.30418259,49.41976102,31.25396695,41.00202653,43.7315533,61.04633727,46.53475504
0.368,39.32840095,57.11534452,47.18524197,69.57783734,42.58834725,47.91492001,55.07667591,46.0201617,44.22800264,64.42083082,49.17250419,33.12702844,38.77318022,45.34180691,46.88935693,51.27770761
0.369,60.37528847,60.93344191,48.67361134,41.44029055,64.91686014,36.59722159,68.55731815,49.70724827,56.49231663,56.6828164,57.53501806,40.82331955,52.2073127,30.13694,45.37389509,44.77793765
0.37,50.0865641,56.40911527,51.86026176,31.88361586,61.18487448,55.27064115,60.47990042,59.93083764,58.490924,41.82417686,48.80957083,38.59112667,54.30593141,44.7375894,59.92142031,43.10207271
0.371,57.15469014,42.76429786,47.47988455,48.10175474,53.58674462,44.15487118,54.53347255,45.80849261,50.63475988,37.48483142,49.36500493,35.47848332,54.66141996,44.24186746,65.59005682,42.84968881
0.372,55.30857662,57.93693188,34.45705016,58.11364139,61.01210093,37.00422545,49.3172661,51.34991726,59.07801903,50.35928699,45.11387622,45.95365811,33.28289619,49.00350924,50.68759947,56.61716603
0.373,61.3751012,59.81730959,46.4134672,66.25565963,64.19094129,59.24869414,51.74205952,46.16718989,44.56115158,49.51714585,57.60734294,29.55438356,46.27912613,34.34709695,51.92097177,47.38672975
0.374,70.82344506,55.87941777,56.13658025,47.28708769,60.11213386,64.49652813,55.79287805,69.6082164,62.59108533,46.99771976,49.10662413,29.13277218,57.89724704,33.84754458,53.39149988,61.46713557
0.375,61.99777029,56.47112819,39.90736224,61.49974457,54.10831078,41.55538312,59.24476276,47.98628843,58.81500832,44.47824047,54.58904046,32.61028483,40.32439766,46.69629864,53.44173384,55.27292352
0.376,59.66104914,53.8041313,49.76396301,62.09316424,50.09835383,35.80956498,51.12988601,38.01641217,66.62842809,56.13295216,65.40664874,16.10765837,52.76257537,45.97133459,54.04225357,48.45403927
0.377,57.52881751,46.95133085,55.47434482,61.3213128,62.32122253,40.52053629,48.56302943,48.28813428,58.38854138,52.9811274,41.71109374,32.17476187,59.61717477,56.09151651,55.17428048,52.73143888
