Time,U1,U2,e1,e2,e3,e4,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10
0.241,0.789220134,0.873022911,0.248485797,0.340810464,1.148916324,0.713040144,0.491851958,-1.057329211,-0.459746613,0.076671868,-0.148745495,-0.509699916,1.105755653,-0.085695245,-0.157985822,0.382925209
0.242,-0.592685537,1.192693259,0.784745437,0.642727584,0.369544967,0.080372553,0.216512357,-0.346788606,-0.459235364,0.27981758,-0.372117858,0.318418109,-0.980442205,-0.224942228,-1.309642817,-0.934034823
0.243,-0.144312349,0.260607175,0.504060815,0.777754253,0.554886478,0.36150327,0.218035234,0.666352622,0.300959209,0.142667788,0.93147061,0.007734744,0.328989137,-0.662528316,0.401314644,-0.922723567
0.244,-1.101796818,0.006646123,-0.889397437,-0.557827737,-0.776345029,0.47721016,-0.149793187,-0.354620212,0.593364144,0.631520663,-1.008878792,0.019303931,0.856869779,0.137001665,0.899335848,-1.184414584
0.245,1.050584832,-0.835718501,0.210057669,0.220244083,-0.354940406,0.780303723,1.152991048,0.240701968,-0.883755799,0.596144189,-0.78792903,-0.344521968,0.138101282,-0.71553998,0.717510112,0.137451734
0.246,0.049992833,-0.601112009,-0.639687019,-0.36272208,-0.692031405,-0.423885638,-0.037211885,-0.129060395,0.53834892,-0.377724034,0.371094576,0.212049471,-0.750236296,-0.566084073,1.061043535,0.413326815
0.247,-0.20878708,0.588389353,0.566819884,1.041743132,-0.046879829,-0.355573637,0.708274923,0.329859855,1.819338681,0.421966766,-1.609129127,0.581290345,0.815869672,0.652564267,-0.269344634,-0.278536181
0.248,-0.66051484,-0.291535125,0.428763904,-1.050114328,0.159634199,-0.128130666,-1.3311575,0.787761347,-0.903781286,1.232453532,0.459527618,0.823045977,-0.032438379,0.682669487,-0.099586355,-0.062618562
0.249,1.384649558,-0.865036045,0.837499294,1.21675572,0.441035517,0.173332991,0.353751087,-0.700314949,-0.19363195,0.17300954,-1.602503563,0.379308261,-0.487324425,0.63164215,0.222015568,0.053024455
0.25,0.228865381,-1.141115357,-1.552106908,0.017191087,0.122199649,-0.916671927,-0.402653785,0.188087553,0.658894598,0.919408122,0.814817145,1.161371542,0.382499481,0.401172925,0.282064111,0.423422535
0.251,-0.699290516,0.474704221,-0.801343642,-0.72193341,1.180832838,0.808459051,-0.285090357,0.146094022,-0.386252272,0.213468817,0.748301665,-0.306503015,0.838404812,0.276845038,1.703480666,0.303052548
0.252,-0.1208768,-0.208539275,0.759276031,0.180473932,-0.941666301,-1.211848998,0.782629925,-1.724522651,-0.301933757,-0.191460292,-0.402084682,-0.060320572,-0.446313042,-1.673674413,-0.187114872,-0.934537091
0.253,-1.658130905,-0.143929732,-0.297475232,-0.21828029,0.42906772,-0.264441595,-0.069316564,-0.052220248,0.490201835,0.673289484,0.075095285,0.48226758,-0.64844413,-0.831261685,-0.465300289,-0.672383008
0.254,-0.581942751,-0.549595779,1.185904759,-0.326037267,-1.280982205,-0.761713047,-0.474148598,0.234529283,0.080216997,-0.20894822,0.23034553,0.604467225,-0.754199929,-0.507136536,-1.444916467,-0.349441326
0.255,-0.660554311,0.576820837,-0.568885104,-0.590034572,-0.19150316,-0.809439754,0.104413473,0.837064843,-0.108165448,-0.932743449,0.048311721,1.387873428,0.726717235,0.251280903,0.807866801,-0.367652155
0.256,-0.310137287,-0.407335738,-0.314940385,-0.917211202,-0.832099354,0.006358751,0.819082281,0.1029567,0.437334575,0.342791633,-0.790547588,-0.683937513,-0.204183156,-0.53514162,1.128106273,-0.179456269
0.257,1.383098281,-0.391044145,0.996096492,-0.050910634,-0.55594357,0.327844837,-0.642089831,-0.876429993,-0.161376691,0.024370216,-0.553788896,-0.909179321,-0.338640607,-0.144130135,0.26115415,-0.433485121
0.258,0.138165007,-0.337996603,-0.834855111,-1.146604758,-1.527853399,0.192767297,1.127961417,0.888827599,-0.415544486,-0.623616021,0.303253863,0.596898519,1.804585713,0.666436319,-0.604012562,-0.260323088
0.259,0.061827634,-0.760880178,-0.792340335,-0.068390786,-0.307382309,1.844988715,0.555064192,-0.872683005,-0.443017245,-0.202673639,0.127937711,-0.060905492,-0.536748134,-0.215770409,0.208646777,0.758928752
0.26,-0.94294722,-1.200374445,-0.00991406,0.365020676,-0.804803134,-0.05067976,-0.144568762,0.190344565,-0.182822667,0.651990469,0.026624731,-0.017218305,-0.850487079,0.578648665,0.236491582,1.237890652
0.261,0.441046473,1.136689554,0.293665066,-0.038204329,0.322163846,0.045858425,0.608895477,0.952700758,-0.517339767,-0.356866241,-0.160899753,-0.233280906,-0.087469356,-0.070127417,-0.071754041,0.116322733
0.262,-0.010215218,0.179047617,0.587817295,0.637136225,-0.343083321,-0.021402546,0.63992148,-0.210922026,0.190174792,0.798126478,-0.359865845,0.897115379,-0.331466884,-0.40973338,0.61489014,1.371016961
0.263,0.937094356,1.611965604,0.142560543,1.010602919,-1.299431234,-0.683952809,1.173159935,0.097455887,-0.459597475,-0.07544826,0.101337161,0.199416734,0.529370369,1.758123125,-0.536384055,0.501649857
0.264,0.22718716,-0.665261392,-0.385195929,1.076702931,-1.059701379,-0.393471876,0.177378585,0.068602833,-0.043832159,0.275851217,-0.085755541,-1.513885436,-0.505750514,-0.219590741,-0.110517254,-0.002384639
0.265,-0.314124411,0.109668604,1.012308001,-0.103112852,0.420957199,1.057729795,-0.535103299,-0.449137509,-1.22520829,-0.065116799,0.786786778,-0.327579535,0.260352897,-0.391775092,0.257314544,-0.06214902
0.266,0.344674279,0.432469414,-0.747396671,-0.320362042,0.648645348,0.424900981,-0.345959042,-0.429868776,-0.291737266,-0.519735298,-0.132779131,1.060784213,-1.563828193,-0.968717476,-0.117505811,-1.02824323
0.267,0.050719235,0.102959939,0.530475492,-1.503334273,1.506197843,-0.247161981,-0.163730366,-1.142131445,-0.744331431,0.51517361,-0.620812944,-0.866115481,-1.350005564,1.353599415,0.370759295,-0.723405577
0.268,1.723233516,-0.073777839,0.224873435,-0.467836225,0.057914842,1.237429039,1.006520538,-1.028636026,-0.258735452,1.60237574,1.0474501,0.93740197,0.168973988,0.090330281,0.321844663,0.640423175
0.269,-0.180887984,-0.641995511,0.742871194,-0.393607393,0.681421769,-0.947610101,-0.60749348,0.168575094,-0.476691248,-0.265427365,0.759582721,0.822414299,0.486034991,-0.27095094,0.958488496,0.047219985
0.27,-0.009308056,-0.634267676,0.783528023,-0.420069659,-1.346136749,1.171493305,-0.669742546,0.675791892,0.325471582,0.717755771,-0.102126085,0.309414834,-0.339862338,0.789270883,0.143388828,0.278067688
0.271,-0.931925131,1.205075009,-0.467322938,-1.063949269,-1.298025868,1.547550399,-0.374499249,0.850777226,0.648377158,-0.283069191,-0.663095951,-0.334792185,0.858153833,-0.108846737,-0.28692015,0.398284436
0.272,0.076490158,0.445157974,-0.336311552,-0.08892577,1.342783908,-0.058348196,1.318178751,-0.373775154,0.529288215,0.29698238,0.661287164,0.422297343,1.688011957,0.549658242,0.984050434,-0.306942264
0.273,0.167806434,-0.065015996,2.075073604,-0.49742478,-0.736314944,0.153315734,-0.241906653,0.280661685,0.291256326,0.049977158,-0.639407101,-0.665783147,0.200010056,-0.030136016,-0.112110913,0.081065889
0.274,-0.199622914,-0.780067765,0.372317468,-0.529277464,0.036672412,0.049698451,0.378394146,0.148198953,-0.676502183,-1.273211467,0.781213727,0.087195247,-0.129834338,-0.946256123,-0.325728245,1.180118754
0.275,-0.611941618,0.977990846,0.098653301,0.28305071,0.779799302,0.242356918,-0.144220939,-0.2167232,0.916859001,-0.618447849,1.130628051,0.725405172,0.511179677,0.686402216,-0.539720098,0.856826084
0.276,0.620242518,0.349658646,0.517678256,0.214717624,-0.369168499,0.495088577,0.0434042,-0.137865578,-0.045834655,-0.266130389,-0.071696044,-0.532602309,-0.537022227,-0.353651867,-0.104733891,0.744061335
0.277,-1.49883347,1.189324707,0.961285214,-0.852921774,1.173240265,0.270257538,-0.255534138,-0.707024254,1.008736767,-0.860732665,0.196221041,1.536774419,0.079846276,-0.219318742,-0.348817381,-0.60959252
0.278,-1.115197526,-0.80314451,0.302662787,-1.42884894,-0.153101868,0.482169716,-1.188038908,-1.287931113,-0.018641281,0.821573216,0.083138114,1.177028867,-0.012647162,-0.328231861,0.432189374,-1.858973309
0.279,0.624359748,-0.147899636,-0.767613704,-0.469462492,0.480058827,-0.300788832,0.829998658,-0.049142651,0.106755503,0.680371582,0.502871814,-0.381136841,0.013335967,0.536392829,-0.396972775,0.780203972
0.28,-0.270895015,0.139962988,0.196923326,0.391380329,0.684785024,-0.954081086,0.775616658,0.634235081,-0.954965971,0.039933533,-0.668609791,-0.960093909,-0.299249042,-1.410387437,-0.733357662,0.064343949
0.281,0.007689839,-0.007876203,0.066114795,-0.013442389,-0.055864796,0.429788545,0.81740433,-0.924026405,0.187652329,1.095362342,0.398253645,-0.947124552,1.090479505,0.048331142,-0.500835627,-0.042399096
0.282,0.42521948,0.746052339,0.469618577,0.10509919,0.391589846,1.218826455,0.806667325,-0.630466363,-0.63052979,-0.028093711,1.172712644,0.139514595,0.973080894,-0.519336884,-0.067974355,0.837642377
0.283,-0.894862724,0.452313,-1.123130642,-0.388085545,-1.145566786,-0.007111276,0.306488579,1.57666779,-0.177522165,0.631065765,0.476460106,-1.490627225,0.969610086,-1.779153195,-1.213780204,1.310415193
0.284,1.134517176,-0.983498383,1.363404045,-0.195581153,-0.63027386,1.071766484,-0.128760118,1.63726996,-1.013654107,0.439032594,0.427509495,0.275317094,-0.215935768,-0.554510274,-0.471719133,0.855859843
0.285,-0.313905398,0.447982518,0.20745948,0.056260846,-1.429198059,0.887034575,0.559287512,0.05072681,-0.40079516,1.524476275,0.33189288,-0.975624192,0.475958619,0.578887277,-0.21560343,0.271000518
0.286,0.072175792,0.900234678,0.820463525,-1.038966721,-0.741280206,0.604138561,0.511859548,0.78916043,0.136834271,-0.608941573,0.155326949,-0.227699827,-0.254040895,0.612324341,-0.388593843,0.966111998
0.287,0.401059056,0.057993507,1.029122115,-0.342563263,0.679214672,0.109645962,-0.037488678,0.311111665,0.160082829,-0.056577072,0.609994644,-0.063448475,1.630312687,0.295078755,0.908684252,-0.850908449
0.288,0.304332795,1.011020326,0.571985842,0.91123681,1.434640534,-0.692737909,-0.399902916,0.464909103,-0.090910017,0.789216466,-0.932024114,-0.834200969,-0.861632311,0.421085758,1.588577616,0.08335377
0.289,0.465030393,-0.320779537,-0.852039574,-1.154751245,-0.00221475,0.664497991,-0.094171016,0.754213672,0.449699402,-0.287091103,1.577612315,0.588193716,0.555111426,-0.140798918,-1.196036877,0.143878553
0.29,-1.101641591,-0.271240536,-0.607535213,-1.212036638,-1.820105936,1.464016175,-0.726625162,0.189818419,0.454917089,-0.066142774,-0.727377815,-0.636839126,2.030885718,1.572492174,-0.38614693,-0.137934661
0.291,-0.444407136,-1.218460218,-0.965356494,0.200241223,0.013944146,0.165834201,-0.660301471,1.507070763,0.816699675,0.749063254,0.197263897,-0.525390644,0.991136693,0.887292556,-0.209791439,0.317895206
0.292,0.044480206,0.404243869,-0.091225137,-0.247393523,-0.089690965,0.417124199,1.394754127,0.639528791,-0.306197528,-1.45510825,0.1856409,0.201948519,0.984146625,-0.581017052,0.428933869,0.499119002
0.293,-0.007862682,-0.937806118,-0.262916185,0.174794699,-0.349896155,0.055167281,0.759427945,-0.490430725,0.208176506,-0.061280542,-0.520789953,0.335773751,0.244496401,0.137538406,0.004539486,-0.471216141
0.294,0.094715572,-0.268912671,-0.028975913,0.1666111,0.109969192,-0.007637926,-0.209678374,-0.638181891,0.983646553,0.810603411,0.555426915,0.340717472,0.358735183,-0.194562652,1.283517781,-0.905879099
0.295,0.991243009,-0.178285402,0.009850661,0.268584504,-1.144798968,-1.588830086,-0.003892275,0.867845158,-1.237323798,-0.056911096,-0.29439545,-0.481380963,0.219252014,0.617531486,0.901081726,1.530561558
0.296,0.301432623,-0.179129756,0.053755242,-0.568412589,0.146936094,-0.571122608,-0.642726344,0.187658227,-0.415679429,0.053638388,0.060648996,0.398004725,-0.219143571,-0.459445152,-0.379529437,-0.642943811
0.297,-0.687353361,0.727631531,-0.279360128,-0.289717218,-0.033808258,-0.436019577,0.513589005,-0.88865984,-0.063274184,0.427674919,0.763991352,-1.338369304,0.028491841,0.063774991,0.437413982,-0.742757043
0.298,-0.075351857,-1.037145886,0.216059855,-0.208355421,-0.494294167,0.530419186,-0.550616056,0.935687874,-0.36016129,0.97043071,1.555216846,0.580470085,-0.504638564,0.087646537,-0.438668699,-0.307004092
0.299,0.081109831,-0.058309767,0.012169931,-0.939213672,0.360799569,-0.218266586,0.311821572,0.326507906,0.700647247,-0.610605865,0.909292555,-0.01921086,0.357996119,-0.655372573,-1.025606162,-0.697452825
0.3,0.452011377,0.832578969,0.456879507,-1.001482149,0.092869227,-0.698129436,0.127392553,1.520263008,0.165106318,-0.480513486,-0.207366327,-0.15688723,-0.589825083,-0.213754225,-0.375375853,0.504103035
0.301,0.888913785,0.551303772,-0.314924675,-0.205653196,-0.654495372,-1.135253918,0.300874209,0.569116378,0.639749575,-0.068861592,0.019215222,-0.057892323,-0.138814401,-0.37268176,0.531477014,0.761635749
0.302,0.339954128,-0.002618214,0.893588125,-0.252044166,0.597556525,-1.313024173,-0.444543549,-0.29568129,1.759016029,-0.107510808,0.04453488,-0.711095647,-1.418971391,-0.408204349,-0.433888807,-0.337921889
0.303,0.442347842,-0.060403888,-0.305924588,1.131832575,0.701995055,1.051828901,0.220512332,0.178312707,0.424342814,0.021418683,0.023365546,-0.055557969,1.152850858,0.056498029,0.125756715,-0.468808741
0.304,0.031864316,0.428672622,0.866552583,-0.444578715,0.338993,1.273248007,-0.313309657,-0.164256828,0.864928064,-0.707793881,-0.653596506,-1.116510957,0.686056804,0.562380617,0.666761531,-0.711698254
0.305,0.665570375,0.921683543,0.166005354,-0.001528686,0.036442212,0.945660984,-1.307102759,-0.422699872,-0.126966818,0.223317027,0.031721445,-0.298258297,0.336430678,0.214439006,0.372764579,0.448626652
0.306,0.150526501,0.389526364,-0.212521757,0.668424511,0.170416887,-1.193090005,-0.46088537,-0.682842377,-0.441290739,0.471388705,-0.277525873,-0.73980346,-0.261263569,-0.390137508,-1.066400013,-0.767781149
0.307,1.096368231,-0.275182786,-0.806234467,0.324320543,1.250976051,-0.283286432,-0.513590703,-0.848967497,0.232944869,-0.522553294,0.680157329,-0.368657679,-0.911677222,-0.746319634,0.186265862,1.593054821
0.308,0.351936455,0.216944628,0.68439742,-0.308608886,0.517253561,-1.598582652,0.291277189,-0.049146035,0.903525526,-0.148914959,0.00398353,1.235824666,-1.045366506,0.530599646,-1.24972879,0.246143288
0.309,-0.349388667,-0.008282622,0.171958052,-0.546120791,1.439892657,-0.362253588,-0.842583374,0.725542001,-0.246756892,-1.376775915,-0.698518536,-0.417803984,0.426204871,1.234124774,-0.183096016,-0.41833025
0.31,0.983930805,0.232245329,0.412135497,0.39971762,-1.395414846,-0.63231169,-0.796353523,0.317276581,0.415846956,0.380281204,0.551962311,-0.570982586,0.207001501,0.495455229,-1.906070507,0.105848291
0.311,0.491091298,0.141068562,0.404012484,0.557430169,-0.168841596,0.620553861,0.203217593,0.355924018,-1.281061103,0.599600449,1.312105362,-0.875910956,-0.135862696,-0.964396413,-1.431899793,-1.387526518
0.312,1.02081692,-0.878344617,0.20706677,-0.132038024,-1.235527541,0.56966526,-0.694304377,-0.978064735,-0.701217879,-0.309744624,0.088762254,-0.769747435,-0.410716014,-0.041829302,0.620258933,0.735125559
0.313,0.521151049,0.530201669,-0.680222875,-0.771821056,0.678756581,0.454433787,-0.061839081,-0.749954026,0.984350253,-1.239416411,0.711906207,-0.278827929,1.658130359,-0.476237641,0.364109664,-0.346604271
0.314,1.063425127,-0.769692673,-0.219994323,-1.111575156,-0.661979175,0.443829622,0.692767516,-1.502372983,-0.114648957,0.321349397,-0.342626592,0.563073849,0.838243422,0.517339377,-0.805241577,-0.764264361
0.315,0.903868551,0.752771603,0.330871978,-0.522109844,-0.90369172,-0.919288741,0.703253618,0.819684526,-0.336910922,0.758631151,0.149330085,0.18325192,0.350967013,-0.146096882,0.403700105,-0.019560697
0.316,0.768391269,0.109500624,-0.789385179,0.086815395,-1.392408197,1.722248002,0.703772753,-1.020575875,-0.313880812,-1.483965521,0.483666614,0.12476147,0.076053592,-0.06612006,-1.022661808,-0.159564731
0.317,0.521287372,-0.520163261,0.323477716,0.080356633,-0.341054377,-0.831331459,-0.315435681,-0.892215491,-0.033309361,-1.131817459,0.644888148,-0.384644643,-0.090342128,-0.991774133,0.823779907,-0.011614268
0.318,-0.226140676,-0.306018777,0.114633698,-0.655990959,-0.971576757,-0.349155733,-0.549194112,0.943239538,-0.754137164,-0.967963598,0.287953123,-0.355193704,-0.30463086,1.536336613,-0.129829599,-0.087693594
0.319,-0.445778265,1.221833885,-0.247730117,0.383903397,-0.591636752,1.480086582,0.128831745,0.409102783,0.80671472,-1.14194627,-0.966591739,0.104852778,-0.891920147,-0.275127831,1.517793487,0.663656705
0.32,-0.586334655,0.310962668,-0.581248333,0.034390246,-0.879425123,0.729595475,-1.903961722,-0.579570832,-1.063727757,-0.280196215,1.211974194,-0.180796145,0.329425749,-1.26275569,0.448092803,-0.480520918
0.321,1.576268141,0.570316229,0.939823338,-0.187842392,-1.435845119,-1.340257755,-0.693207435,-0.043761306,0.775379158,-0.195765332,-0.112353533,0.072241146,0.117337489,-0.845915391,0.462926148,-0.344622695
0.322,-0.122092345,1.162822149,-0.304014885,0.144913082,1.124672094,0.568776947,0.803802548,-0.111517099,0.626216992,0.744116701,-0.508548013,-0.248629603,0.121516027,0.762088909,1.262490882,0.634704133
0.323,0.429632264,1.902977316,-0.761290166,0.77313784,1.250181976,0.507795226,-0.178834298,-0.072796817,0.535963416,-0.886301056,0.519408785,-0.005601886,-0.434454692,0.518986976,0.628381027,1.870950251
0.324,-0.337722393,0.868578339,-0.097443035,-0.016818729,0.35146169,-0.058945255,-0.249905478,-0.261387015,0.205366344,-0.660369563,0.190478868,0.952149746,-0.242151856,-0.0118173,-1.382214573,0.099035896
0.325,-0.170706356,-0.540461037,-0.866339121,0.273758031,-0.338290634,-0.275628242,0.996611249,-0.042060123,-0.472170396,0.2301322,0.811867613,1.236280037,-0.115704034,-0.687804719,0.545389763,0.184699454
0.326,0.172154207,-0.647105842,1.303509995,1.184420847,0.247224526,-1.108004015,0.84881846,-1.148684222,1.357994015,0.192543246,-0.307730105,-0.347188796,-0.102866291,0.637988782,-1.297634574,0.216045014
0.327,-1.342826867,0.362480127,-0.778194724,0.951293063,-0.373698147,-0.685418496,-0.289167971,-0.660085838,1.934242852,1.104165037,-0.362280896,-0.049393899,-0.304019806,0.001141459,0.287091003,-0.28705588
0.328,-0.582355241,0.366837138,-0.61471462,-0.105841402,-1.103085211,-0.903271418,0.035579327,-0.26969071,-0.803330728,0.637243137,0.352418583,0.400590954,-0.30207706,-1.104691778,0.838819382,0.638219295
0.329,-2.052292578,0.890275374,-0.2009244,0.188661109,1.38043402,0.54662498,-0.395001123,2.721078901,-0.107574039,-0.52870273,0.905693715,-0.51580006,0.77292523,-0.092040412,0.089903867,-0.442089622
0.33,-0.267529672,1.224909837,0.362774027,0.26432268,1.1639494,-1.310222069,-0.40040248,1.414372996,-0.048979984,-1.197680358,0.291530362,-0.516543894,0.405460955,-0.371805195,0.292055583,-0.705021395
0.331,-0.102994625,0.131978204,-0.807405064,-0.03835387,0.643782786,0.648909987,1.549804478,-1.333571372,-0.843794464,-0.326321503,-0.361690312,0.541426611,1.309615356,0.926171927,1.324417666,-0.441110921
0.332,1.259121275,0.091664337,-0.11016,-0.583173571,0.801527859,1.084295772,0.344812443,-0.682147246,-0.86008126,0.415144151,0.500488181,0.417863065,-1.791675831,0.778014334,1.132796672,0.292510529
0.333,0.34194209,-0.412558957,-0.640104649,0.578124993,-0.13213046,-0.212614599,-0.231792715,-0.164532525,-0.472722522,-0.347785096,-0.905969965,1.003637403,1.293088748,0.19452335,1.021726202,0.371158186
0.334,-0.825570856,-0.746283759,0.94797036,-0.467366868,0.601124124,0.305385663,0.680732657,0.577719138,-0.329799916,0.281585896,1.380178253,-0.387422193,-0.524639554,-0.385572846,1.117897588,-0.382484405
0.335,-0.335368588,0.756684626,-0.56113316,-0.020587672,-0.996061294,0.497503778,-0.119242731,0.839167616,-0.122812952,0.359472082,-0.240490214,0.177451576,-0.356888698,-0.195252596,1.356261665,0.397431623
0.336,-0.091254349,1.115631937,0.365132962,-0.416578412,0.903174115,-0.170229603,1.044347336,-0.687681392,0.138939984,0.665163726,-0.49577895,-0.345995475,-1.020062506,0.026416738,0.539140798,0.752652126
0.337,0.280803352,1.114759135,-0.564930011,-0.045662806,-0.139020467,-0.039927619,-0.639941373,1.120903994,0.148424428,-0.083686076,0.751945841,-1.29062786,0.568645255,-1.291518217,-0.144053472,-0.362139191
0.338,0.028461913,-0.146812752,0.038963575,-2.188022937,-0.526306264,0.074306455,0.530557911,-0.171467264,-0.322582615,0.148114913,0.29303001,0.33935086,-0.377711714,0.49164527,1.545396479,-0.540530214
0.339,-0.22761341,0.222297186,-0.084745692,1.125534276,1.419014247,0.872235765,-0.744196272,-0.204928663,-0.339988328,-0.009845916,0.017771507,0.011785904,0.310002006,0.767774111,-0.930587261,0.340678755
0.34,0.27346713,0.802514172,-0.175812968,0.169094464,0.251299045,0.498811784,-0.587185068,0.225236952,1.021121122,0.837294669,0.664557442,-0.857293665,-1.092627321,-0.530635019,-1.103118753,0.403524973
0.341,0.438633062,0.413764117,0.566651101,-0.292247535,-0.747839189,0.33260522,-0.506097235,0.896605159,-0.478968077,-1.106397258,0.267964888,0.788535936,0.594014112,0.958490878,0.222586411,0.507955791
0.342,0.031619506,0.932120243,-0.222166239,-0.129571951,0.140570334,0.165499015,-0.60821738,-0.019525022,1.521683101,0.060717324,-0.083190391,0.078503005,0.589601473,-1.301040267,0.523244538,-0.676121416
0.343,-0.937590193,0.296297949,-0.676721923,-0.900877675,0.310798811,-1.35358205,0.174740239,-0.132569863,0.966403965,-0.067312013,0.218867393,0.332609187,-0.478237517,-1.635195002,0.342785335,0.146067714
0.344,-0.363655211,0.336789002,1.542104018,-0.354574005,0.515159621,-0.706114588,0.209835661,-0.997947713,-0.668405299,0.414465623,-1.840904177,0.589033362,0.072391932,0.463472819,0.017504982,0.818316547
0.345,0.776864024,0.855942251,0.423914218,-0.318595624,-1.521684975,-0.157550377,0.350162847,1.554441296,1.162811402,-0.494490296,-0.497192993,0.402715277,0.461539379,1.227171898,-1.867998833,1.113840369
0.346,1.654561377,-0.300582719,-0.46623642,-0.028247561,-0.338155537,-0.504690916,-0.623759174,-0.062448055,0.280920253,0.446675321,-0.414546523,-0.818394017,0.370234899,-0.052740954,0.444750086,0.426345857
0.347,-0.258884307,0.664435297,1.082519596,0.050835797,0.595509154,-0.109041451,-0.062999975,1.096869084,0.37747985,0.247849947,1.445080451,-1.014486053,-1.58491387,-0.01163096,-0.596315973,0.499787903
0.348,-0.981155309,-0.601706734,-0.699137815,0.069896966,-0.559434746,0.112537839,0.234721051,0.15242849,1.33969192,0.296890671,-0.252987901,-0.906898364,-0.197966134,-1.450428641,0.398122347,-0.034004068
0.349,0.042552882,0.105962067,-0.998799771,-0.011713896,-1.201400173,0.237939914,1.133685534,-0.774678116,0.769468492,1.14189763,1.136550233,-1.621312941,0.155175548,0.290092534,0.089097349,-0.327318393
0.35,0.143173648,-0.122603362,-0.344709901,-0.799882962,0.661174486,-0.481677783,-0.923138301,-0.43498036,0.917845996,-0.016717647,0.572178323,-0.176781723,0.841427642,-0.410101704,-0.369961488,0.078308839
0.351,0.392474646,0.001355641,-1.625204009,0.230004497,0.717804005,-0.677853601,0.96363235,-0.372496829,1.6914419,0.21689912,0.403043955,0.621566599,-1.16876865,0.03355247,0.144693317,-0.857441143
0.352,-0.108433941,0.166732289,0.839199529,-0.454995694,-0.31580162,-0.534315076,-0.391823265,-0.385283867,0.254100806,0.373872183,0.933296285,0.523972619,-0.060369551,0.029633274,0.105683033,-0.819093626
0.353,0.213139733,0.673363703,0.249008915,0.674406315,-1.589831557,-0.148992446,-0.720737208,-0.664652045,1.190883245,-0.896392885,0.246208039,0.634348961,0.820866813,0.299433921,0.355590194,0.382127577
0.354,-0.340363901,-0.116544502,-0.091037915,-2.677848344,0.892966935,-0.121469462,-2.192297346,-0.387950225,0.219309703,-1.20191812,-0.110889198,-0.138467522,-0.257255352,0.71951137,-0.97922629,1.05033628
0.355,-0.131460426,-0.536769356,0.942454434,-0.510961949,-0.267717682,1.07500548,-0.164019477,-1.602635387,-0.54328314,0.666332359,0.057597352,-0.331901554,0.777992007,0.017436465,-0.404088087,-0.576699687
0.356,0.448751473,-0.236740706,0.13582869,-0.728892184,-0.620812099,0.521495862,-0.558836849,-0.059478224,0.49832182,-0.396357797,-0.186459935,0.495840832,0.378712369,0.349963831,0.172681491,-0.374042818
0.357,-0.361260052,-0.501965598,0.817657355,0.652854273,-0.280987625,1.002106124,-0.608281148,0.65809902,0.08602485,0.297741365,0.115929809,0.224648519,0.257404008,1.24686262,-0.160955534,-0.822023143
0.358,-0.06913553,-0.118958468,-0.039367367,-0.512587636,0.412777325,0.206291716,1.234380023,0.052852462,0.792360085,-1.27026903,-0.596779151,0.743393193,0.640852906,0.533896718,-0.703285107,0.668832243
0.359,1.002755872,-0.865089898,-0.823237654,0.297403943,0.409543556,-0.009033158,-0.302255099,-0.429413423,0.281776397,-1.073666027,-0.8326498,0.001355175,-0.954339787,-0.550211122,0.772684687,-0.294945179
0.36,-0.587226114,-0.902297285,-0.226800758,1.349691202,-0.268247908,0.065355064,0.785342643,0.060313898,-0.365143107,-0.921674333,0.099606442,-0.300985996,0.963351452,-0.031257724,0.322644163,0.583110116
0.361,-0.770325296,-0.74094995,0.219070066,0.577690638,-0.854479362,-0.024826811,-0.436615138,1.197242805,-1.607989061,-0.538207916,0.234938077,1.008098843,0.176537482,0.4925116,0.281833665,-0.805158673
0.362,0.970793138,-0.479158686,0.35544039,-0.143985227,-0.069704071,-0.857989465,-0.47523932,-0.108517991,-0.885822403,0.263576437,-0.908436841,0.117735691,-1.12569252,-1.083621263,-1.528054715,-0.520183969
0.363,0.883320133,1.158256136,0.546927874,0.290655437,-0.228749096,0.084456214,-0.862301083,1.167076072,-0.212941091,0.84832412,0.453795024,0.148549314,0.239435958,-1.438911661,0.623095923,0.853052012
0.364,-0.847475656,-0.287250402,0.483681006,-0.163398233,-0.514543522,-0.349160796,-0.404523866,-0.676270766,-1.34964414,0.3755741,-0.81330373,0.485834341,-0.156154462,-0.508193526,-0.338878982,1.580537443
0.365,-1.200698391,1.413988372,-0.126383804,-0.114948932,0.707426394,-0.226834202,-0.582006821,0.516465119,-0.368252023,-0.457962091,-0.303178098,-0.820135737,-1.29522541,-0.965377764,0.564319212,0.020880932
0.366,-0.164826158,0.719022474,0.84421176,0.055142796,0.526522928,0.997049635,-0.23196845,-1.380139758,-0.568767551,0.319459891,0.415831485,0.879727531,-0.35449744,-0.12201298,-0.191395556,-0.416025821
0.367,0.748181526,-1.238683259,1.920931552,-0.800945266,-0.803038699,1.484135115,0.272176065,0.093868448,0.418591745,0.545747885,1.942324978,-1.036683475,0.666219653,-0.04552802,0.384493588,-0.982025534
0.368,-0.559133639,0.117765959,0.134942114,0.047554995,0.156829567,-1.250620773,-1.074787654,0.454975575,0.686156364,-0.547094313,-0.547628279,0.157194439,1.005416566,0.027473662,0.921318969,0.510291854
0.369,0.332382543,-0.430514933,0.100428301,-0.809883854,1.513346098,-1.10813127,0.36356925,0.24166015,1.084786976,-0.666512807,0.425474262,-1.319579165,0.07492096,0.84260417,-0.747633783,-0.846395762
