Time,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,m36,m37,m38,m39,m40
0.247,0,0,0,0.011609329,0,0,0,0,0,0,0.146195814,0,0.117229485,0.150171505,0,0.184991689,0,0,0,0,0,0.209337824,0,0.170234309,0.215698896,0.147246248,0.114941868,0.190220854,0.210576601,0,0,0.012009885,0.013266619,0.012094484,0.013798469,0.013410501,0.013524541,0.012552381,0,0.012077542,0,0.012662187,0.012061228,0.013578859,0.012775502,0.012487016,0.012495449,0.012936553,0,0.01202125,0,0,0.013631013,0.013263564,0.012026255,0,0.012792177,0.01311508,0.012842968,0.01391691,0,0.0132816,0.012530092,0.012060201,0.013286072,0,0.012304953,0.012492486,0,0.012660371
0.248,0,0,0,0,0,0,0,0,0,0,0.215751742,0.173635881,0.138246034,0.109117631,0.194690218,0.179564143,0,0.103335592,0,0.190174308,0,0,0,0,0.152820498,0.115736345,0,0.132655669,0.12454414,0.127894497,0,0.012678959,0.013121399,0.012308642,0,0.013544279,0,0,0.01233236,0.013568428,0.013542515,0.012153975,0.013881075,0.013098888,0,0.012668204,0.012255603,0,0.012707544,0.012218448,0.013234702,0.012462641,0,0.013469265,0.01240529,0,0.013068227,0.013619144,0.013702809,0.013574643,0.013013228,0,0,0,0.013070054,0,0.012652768,0,0,0.012006426
0.249,0.011033994,0,0,0,0,0,0,0,0,0,0,0.107996401,0,0.18895035,0.15580011,0.106470588,0,0.167892761,0.188146692,0.157769986,0.164441337,0.168574183,0,0.10776259,0,0,0,0,0,0.121413528,0.013515189,0.012879753,0,0.01214065,0.012237289,0.013940399,0.012970049,0.012552044,0.013380956,0.012577688,0.012790037,0,0,0,0.013367138,0.013650557,0,0.013015349,0.013621288,0,0,0,0,0.013250497,0.012515775,0.012713642,0,0.012578407,0.013275608,0,0,0,0.012363259,0.012550221,0.013635685,0.01298939,0.012926493,0.013849579,0.012031718,0.013935421
0.25,0,0,0,0.011314527,0,0,0,0,0,0,0.133896276,0,0.178938141,0,0,0,0,0.111019555,0,0.168023257,0,0,0.212661625,0.164707174,0,0.114367505,0,0,0.139429132,0.138555527,0,0.012348279,0,0.013840616,0.012617636,0,0.012889422,0.012967967,0,0,0.012247211,0.012760104,0.013460821,0.013341166,0.012094034,0.013577368,0.012970071,0,0.01268876,0.012658699,0,0.013749797,0.013887272,0,0,0.01371505,0,0,0,0,0.013784902,0.012920423,0,0.012728726,0,0.012835005,0.013083627,0.012734859,0,0.012913988
0.251,0,0,0,0,0,0,0,0,0.010401851,0,0.187085587,0.142120849,0.146674946,0,0,0,0.155904976,0.141317242,0,0.122409294,0.112992364,0.11370913,0,0.199082852,0,0.174716905,0.218130785,0.18448195,0.190456077,0,0.013172787,0.012898197,0,0.012285614,0.01337075,0.013657812,0,0,0.012438897,0,0.012391989,0,0.012312063,0.013667794,0,0.013786818,0,0,0,0.013104885,0,0.012521363,0,0.012339802,0.013555466,0.013202114,0,0.013415499,0.012083448,0,0.012572846,0.013297932,0.012279782,0,0.012383018,0.013880451,0.013239978,0.012213411,0.013623147,0.013257743
0.252,0,0,0,0,0,0,0,0,0,0,0,0.172626617,0,0.171176788,0.177812392,0,0,0,0.181937925,0.148724546,0.122227604,0,0.118967943,0.142539358,0.16242319,0,0.186842409,0.171169337,0,0.172555663,0.013913929,0.013591948,0,0.012723021,0,0.01345518,0.013595402,0.012579326,0.01344707,0.013188311,0.01335618,0,0.013125376,0.013587237,0.012697261,0.013744504,0,0.012231269,0.012414537,0.013499842,0.012149727,0.012756,0.013656066,0.012352092,0.013237331,0.013073899,0.012014383,0.013984218,0.012091488,0.013919551,0.012197538,0.012580451,0.013865809,0.013569695,0,0,0.012660931,0,0.013644678,0.012921383
0.253,0,0,0,0,0.011640137,0.011400187,0,0,0,0,0,0,0.163312338,0.118529406,0,0.206151171,0,0,0,0.144549409,0.105617828,0,0,0,0,0,0.218343764,0,0.13715877,0.206082726,0.012381384,0.012175762,0,0.013789478,0.013312689,0,0.0139705,0.013703965,0,0.012353396,0,0.013008896,0.0135994,0,0,0.012462022,0.013979596,0,0.01327997,0,0.012738014,0,0,0,0.013842964,0,0,0.013506142,0.012689394,0,0,0.013067818,0.01262117,0.013743389,0.012796156,0,0.013816805,0.013032809,0.012741545,0.012536821
0.254,0,0,0,0,0,0,0,0,0,0,0,0.136506387,0,0,0.159809214,0.169838227,0.112112396,0,0.119337967,0,0,0.113639286,0,0.163791136,0.123817862,0,0,0.11044112,0,0.116865443,0,0.01282842,0.012218964,0.01332051,0.013815967,0.012953285,0,0,0,0,0.013957655,0.013796476,0.013991885,0,0.012812165,0.012988645,0.013943064,0,0.013614748,0.013367628,0,0,0,0.012019977,0.01336447,0.012229669,0.013120364,0.012293677,0,0.012752434,0,0,0,0,0.013791523,0.013311141,0,0.012377673,0.012546296,0.012839096
0.255,0,0,0,0,0.010194527,0,0,0.010808023,0,0,0,0.200690036,0.183161737,0.165528883,0.174257165,0.174976538,0.136341916,0,0.108688228,0.211490522,0.212225929,0.188215414,0,0.202484484,0.152594461,0.208940749,0.127553023,0,0,0.164266682,0.013467879,0,0.012349267,0.013252487,0.012503029,0.013290456,0,0,0.013638226,0,0,0,0,0.013065088,0.012953298,0.012161668,0.013774051,0.013173284,0.013690043,0.012034339,0.012255996,0.01310218,0.012398228,0.013479422,0,0.012758427,0.01285341,0.013162473,0,0.013275731,0.013676484,0.013696587,0,0,0.013574594,0,0.012704412,0.012428059,0,0.012407933
0.256,0,0,0,0,0,0,0,0,0,0,0,0.120743506,0,0,0,0,0,0,0,0.190338593,0.163842516,0,0,0.19749458,0,0,0,0.144945341,0.126220863,0.216336002,0.013291917,0.013814683,0.012791658,0.013914896,0.013235498,0,0.013327997,0.013328433,0.01364671,0.013340098,0,0.012146047,0.012780712,0,0.013030146,0,0.012172947,0.013121232,0.01204541,0.01323681,0.013877075,0.013074939,0.01201154,0,0.012545311,0.012173564,0.013101647,0,0,0,0.012436029,0.012994835,0.013251988,0.013544055,0.012425842,0.013394331,0.013015968,0.013182721,0.013067309,0.012489914
0.257,0,0,0,0,0.010020352,0,0,0,0,0,0,0,0,0.178927084,0,0,0.159963192,0.13976075,0,0,0.103148828,0.115524322,0,0.107939797,0,0,0,0,0,0.10242103,0,0,0,0,0,0.012846051,0,0.012538168,0.013494559,0.013711444,0.013773643,0,0,0,0.012483353,0,0.012417571,0,0.01313677,0.013768774,0.0128915,0.012090206,0,0.01211184,0,0.012923694,0.01302734,0.012739001,0.012313859,0.013986712,0.013473475,0.01312115,0,0,0.01364474,0,0.013462755,0.012064839,0.013959381,0.012149587
0.258,0,0,0,0,0,0,0,0,0.011499268,0,0.10187409,0,0.154875096,0,0.190000151,0,0.191394326,0,0.178312226,0,0,0,0.139391658,0,0,0.170022888,0.110578197,0,0,0.183243073,0.012149621,0.013537747,0.012609804,0,0,0.013627513,0.012075491,0.012091819,0.01362058,0.012965769,0,0.013445579,0.013041764,0.012283775,0,0,0.013861893,0.013176894,0,0,0.013402329,0.012943638,0.013113591,0,0,0.012511316,0.012261681,0,0,0,0,0.012359874,0.01221604,0.012473461,0.012219765,0.012194561,0.01353872,0.01330042,0.013926253,0.012011587
0.259,0,0,0,0,0,0.011319539,0,0,0,0,0.166699488,0.164187188,0,0,0,0,0,0.133676218,0.193765231,0,0,0,0,0,0,0.140728395,0,0,0.217446624,0,0,0.013265651,0.012018249,0.012301396,0.012651632,0.012281251,0,0,0.013870089,0.012448059,0.01280311,0.012284961,0,0.012596437,0,0.0136494,0.013614347,0.012089434,0,0.012310035,0,0.013779418,0.012910804,0,0,0,0.012713386,0,0,0,0.013516815,0.013776582,0.013954782,0.012944362,0.012823689,0,0.013746674,0,0,0
0.26,0,0.010848507,0,0,0,0,0,0.011511478,0,0,0,0.141096308,0.116274897,0.124628606,0,0.209227853,0.174563134,0,0,0.157563731,0,0.108259649,0.159349302,0,0.110403178,0.106643771,0,0.18382645,0,0.11572726,0.012027914,0.013513684,0,0.013947687,0.013067976,0.012486809,0.01339419,0.012483798,0.01216382,0.012894516,0.013638281,0.012710232,0.01261084,0.01212128,0.0120181,0.012673923,0.012690196,0.013483993,0.012200541,0,0.013654152,0.013574296,0,0.012767742,0.013954238,0,0.013973887,0,0.013111111,0.013363556,0,0.013144744,0.012977212,0,0,0.012118863,0.012350728,0,0,0.012509633
0.261,0,0,0,0,0,0,0,0.011077828,0.010876176,0,0,0.119889168,0.168558146,0.17589242,0.207787561,0,0,0.192531457,0.105131172,0.159243274,0.160805796,0.143228514,0.155482632,0,0.155578216,0,0.154510331,0.198131329,0,0,0.013586501,0,0.013185916,0.013302548,0,0.013930421,0.013505854,0.013326833,0.013834184,0.013269331,0.013822783,0.012857501,0,0,0.01372508,0,0.012433902,0,0.013524602,0.012803957,0,0.013681143,0.013877563,0,0.013786517,0.012111248,0.012236089,0.01216561,0.0123479,0.013516762,0.01378864,0,0.013249695,0.012395002,0.012746183,0.013512398,0.013422473,0.013831117,0.01200091,0.012467641
0.262,0,0,0,0,0,0.010068593,0,0,0,0,0,0.17341994,0,0,0.146319678,0.193788168,0,0.111230012,0.166458164,0,0,0.15321159,0,0,0.167917028,0.186619251,0,0.136659868,0.109540076,0.122144889,0.013278927,0.01335833,0.012855855,0.013090317,0.012761657,0,0.012419815,0.013743811,0.013851398,0,0.013628181,0,0,0.012055244,0,0.013011469,0.013776315,0.012123069,0.013363062,0.013529563,0,0,0.013600222,0.012809013,0.012143076,0.013794179,0.013068149,0,0.013055925,0.012540854,0.012393078,0.013487367,0,0.012714358,0,0.012067334,0.013000474,0.013536749,0,0.013260821
0.263,0,0,0,0.011220742,0,0,0.010706979,0,0,0,0,0,0,0.154615402,0.101449038,0.20947338,0.214563396,0.125877645,0.198940868,0,0.117337077,0.139697198,0,0.135897534,0,0.190403261,0,0.18301914,0,0.191278048,0.012465488,0,0.013296038,0,0.013505841,0.012357929,0.012843965,0.01231676,0,0.013477844,0,0.013996788,0,0.012388608,0,0.013119141,0.013262606,0.012866207,0.012713973,0,0.013211133,0,0.013790151,0,0,0.013985877,0.013157318,0,0,0.012070821,0.012874638,0,0,0,0.012586125,0.012309996,0,0.012478336,0,0.01392916
0.264,0.011323192,0,0,0,0,0,0,0,0,0,0,0,0.149887737,0,0,0,0.116208271,0,0.162941708,0.200670648,0,0,0.140688377,0.111833609,0,0,0,0,0,0.195451591,0.01267987,0.013494314,0,0.013805724,0.013910678,0,0.012811565,0.013233552,0,0.012539761,0.012414816,0.013503948,0,0.012141142,0.012753018,0.012963957,0.012509577,0.012465485,0,0.013420195,0,0,0.012632923,0,0.012752754,0.013634974,0.013339654,0.013589854,0.012789989,0,0,0.013678934,0.012223911,0.012266282,0,0.013604581,0,0.012341129,0.012370156,0.012695819
0.265,0,0,0,0,0,0,0,0,0,0,0.206698636,0.160086193,0,0,0,0,0.167153672,0.194165394,0,0,0,0.204917317,0.181647503,0.104790918,0.149031166,0.16971717,0.183475198,0.157738692,0.107014317,0,0.012539488,0.013552335,0.012508724,0.012394938,0.013675133,0.01351355,0,0.013571424,0,0.013252109,0.012220642,0.012383115,0,0,0,0,0.013301454,0.012346322,0,0.013526147,0,0,0.012893217,0.012298101,0.013788667,0,0.013510633,0,0.013301715,0.013961763,0,0.012061792,0,0.0137122,0.012559461,0.013902807,0.012417264,0,0.013465692,0.013915246
0.266,0,0,0,0.011425662,0,0,0,0,0,0,0,0.163442828,0.137211488,0.104721935,0.166190557,0,0,0.170926391,0.16380853,0,0.17238841,0.168935941,0.144526679,0,0,0.188854968,0,0.183433983,0.171649777,0,0.012516994,0.012435018,0.012787814,0.012370524,0,0.012521656,0.012859103,0.013281309,0.013294604,0.013360453,0.012699475,0.012282854,0.013756474,0,0,0.012902636,0.012270721,0,0.01297364,0.012224565,0.012481389,0,0,0.013579518,0.012316394,0.01328379,0.012901295,0.013220589,0.013644772,0,0.012750801,0.012771242,0.013207248,0.013745175,0.012961757,0,0.012604861,0,0,0.013266021
0.267,0,0,0.010472404,0,0,0,0,0,0.011046776,0,0.114982654,0,0.185482658,0,0,0,0.123464979,0,0.213009349,0.117290904,0,0.219382855,0,0,0.174391172,0,0,0.159641703,0,0.154840145,0.012922691,0.01321494,0,0.012680788,0.01374717,0.012974995,0,0,0.012190006,0,0.013423098,0.013287526,0,0.013066645,0.012321579,0.013993925,0,0.012504319,0,0.012244197,0.013649917,0.013571054,0.013176374,0.013261028,0.012048994,0.012463181,0.013094107,0,0.012605564,0,0.013695412,0.013898791,0.012554442,0.01391136,0.013082893,0.012341447,0.013037036,0,0.012557074,0.012600663
0.268,0,0,0,0.010229372,0,0,0,0,0,0,0,0,0,0.170432229,0,0.187773751,0.161031281,0,0.192538026,0.172155391,0,0,0.106284229,0,0.208245822,0,0,0,0,0.113479073,0.01240701,0,0.013773465,0.012872119,0.013340605,0.013915532,0,0,0.013278449,0,0.012612491,0.01228077,0.013303152,0,0.013595102,0.013797939,0.013763647,0.01348568,0.013207383,0.01371035,0.013703207,0,0.01343607,0.013210508,0.01374626,0.013936846,0.012850544,0.013071423,0.01317587,0.012093775,0.012001949,0.013569618,0.013462757,0.013036059,0,0,0.013692052,0.013091741,0,0
0.269,0,0.011235201,0,0,0,0,0,0,0,0,0.130837304,0,0,0.21479329,0,0,0,0.208402053,0,0,0.176878333,0,0.113307637,0,0.216354852,0,0.14872765,0,0.15997027,0,0.013994081,0.012972706,0.012505875,0.013743184,0,0.013070918,0,0.012515354,0,0,0,0.012688114,0,0.013900906,0.012820008,0,0,0.01219389,0,0.013147596,0.012464348,0,0,0,0.013056896,0.013727529,0.013185307,0.012043697,0.012754122,0,0.012452256,0.012909847,0.013894875,0,0.01210198,0,0.012161669,0.013860004,0.012627046,0.012967073
0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147984497,0.191505871,0,0.211493577,0.131067332,0,0,0.104054267,0.160668093,0.189636873,0,0,0,0,0,0.122030534,0,0,0,0,0.012070467,0.012056986,0.012217667,0.012327814,0.01276361,0.012599862,0.013941062,0.013444301,0.012882283,0.013005875,0,0.013376416,0.01355795,0.012728544,0.013623869,0.013224639,0.013875655,0,0.013714965,0,0.013098548,0.013339476,0,0.013418016,0.012628759,0.012422643,0.013334407,0.012761463,0.013541022,0,0,0.012481862,0,0.013526088,0.013391693,0,0
0.271,0,0,0,0,0,0,0.010867014,0,0.010197152,0,0,0.124836269,0.102532317,0,0.195164808,0,0,0,0,0.172352609,0,0.153510196,0,0.110674903,0.216966197,0,0.209596102,0,0,0,0.013749816,0,0.013851404,0,0.013602495,0.013388101,0.012451357,0.013303609,0.012090542,0,0.013303311,0.013729501,0.012634466,0.012183071,0,0.012879637,0.012358382,0,0.013170441,0.012438189,0.013479359,0,0.012384932,0.01245347,0.012362521,0.012650571,0.012519381,0.013001829,0,0.013679881,0,0.013330909,0.013704359,0,0.01360437,0,0.012009939,0,0,0.012641629
0.272,0,0,0,0.011946266,0,0,0,0,0,0,0.162981704,0,0.178099607,0.195200788,0.15740372,0,0,0.123603841,0.156638087,0,0.207332479,0.170248463,0,0.127029223,0,0,0.168591622,0,0.105362631,0.107932597,0,0.012064278,0.012686019,0.012816478,0.012985146,0,0.013331456,0.012030449,0.012487467,0,0.013077423,0.012610662,0.013979998,0.013723043,0,0,0.012084042,0.012185509,0.013145057,0.01351344,0.01215775,0.01217943,0,0,0.01373606,0.012884512,0,0.012459486,0.013496055,0.013486515,0.012039995,0,0.012128381,0.013717523,0.012413304,0.013003784,0.012630504,0.012281621,0,0
0.273,0,0.010207426,0.011174976,0,0,0,0,0,0,0,0.182067008,0.128050599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1862307,0,0,0.21993768,0.012259948,0.013430296,0.012421285,0,0.013925203,0.01275213,0.013750716,0.012220264,0,0.013376806,0.013361061,0.013829976,0,0.013254005,0.012212833,0,0.01217048,0,0.013644057,0.013197912,0.012915397,0,0.012625388,0,0.012316771,0,0.013624133,0,0,0.012553146,0.013667353,0,0.013545205,0,0,0,0.012564744,0,0.013836179,0
0.274,0,0,0,0,0,0,0,0,0,0,0,0.179455734,0.18621147,0.119279105,0.174180676,0.10915174,0,0.106818542,0,0,0,0,0,0,0,0.186500245,0,0.116740603,0,0.136634972,0,0,0.012757655,0.013898087,0.012670194,0.012442801,0,0.012602821,0.012466206,0,0.013265709,0.013923444,0,0.012797484,0,0.013055074,0.012539982,0.013103608,0.013540285,0.012954992,0.013461468,0.013620608,0,0.012121821,0.01331302,0.013327233,0.013051887,0.013867556,0,0.013936428,0,0.013202481,0.013735137,0,0.013759837,0.012615132,0.012704776,0.013716288,0.012085636,0.013639204
0.275,0,0,0,0,0,0,0,0,0,0,0.133891412,0.177017464,0.196194056,0.168334346,0,0,0.163163844,0.154463953,0.206651766,0,0,0,0.120758438,0.105937736,0,0.190500588,0.170901715,0,0,0,0,0.01376532,0.012569304,0,0.013797411,0,0.013826211,0.012587666,0.013354915,0.012990388,0,0.012271628,0.012311617,0,0.012711403,0.012356607,0,0,0.012637004,0,0.012588636,0.012644947,0.013985558,0.013247629,0.013407696,0.013098181,0.012470073,0,0.013811605,0.012870213,0.013761688,0.012719959,0,0.013233836,0,0,0,0.012112695,0.013271532,0.013388977
0.276,0,0,0,0.010020667,0,0,0,0,0,0,0.162894533,0.201960414,0.181704075,0.171659791,0.160131577,0.170116405,0.207585848,0,0,0,0.197142594,0.134336206,0,0.18855591,0,0.176123403,0,0,0.160024408,0.13597955,0.012635628,0,0.013359746,0.012804402,0.012065014,0.013797147,0,0.013394375,0.012623937,0.013018317,0,0,0.012492891,0.013987495,0,0,0.013737542,0,0.013781756,0.013726987,0.012487082,0.013787552,0.012625114,0,0,0.013737301,0.013301321,0.013655584,0.013737259,0,0.013847792,0,0.012539464,0.012291479,0,0.013303342,0,0.012790936,0.013232749,0.012314135
0.277,0,0,0.011268051,0,0.010680374,0,0,0,0,0,0.210978161,0,0.133238465,0.198502628,0.157097481,0,0.188199832,0,0,0.131151941,0,0.116901137,0.146455749,0,0,0,0,0,0,0.116047998,0.012012519,0.013810486,0,0.012205781,0.013342699,0.013847324,0.012336223,0.01209105,0.012067145,0,0.012512577,0.01387326,0,0.012790214,0.013385944,0.013465934,0.012814122,0.012936394,0.013069813,0,0.012583159,0.013509848,0.012434481,0,0.012043844,0.012379355,0.012693726,0,0.012434791,0.012665113,0.012968148,0.012881213,0.013247967,0,0.01343441,0.013722706,0,0.012794587,0,0
0.278,0,0,0,0,0,0.011739938,0,0,0,0,0,0,0.178535004,0,0.21990927,0,0,0,0.179341987,0.129296579,0.156912703,0.188323202,0,0.14688093,0,0.134212302,0.125991062,0.123997562,0.212537406,0.15443142,0.013184279,0.012135356,0.012298073,0.013594337,0.012914512,0.013152737,0.01311304,0.012934456,0.013512564,0,0.012966335,0.013128697,0.013068624,0.012917736,0,0,0.013070382,0,0,0.012107375,0.012071768,0.013421664,0.012181581,0,0.013200517,0,0.013422443,0.012267768,0,0.013484602,0,0.01278307,0.012614936,0,0.012885784,0,0.0131753,0.013589356,0.012961364,0.01259679
0.279,0,0,0,0,0,0,0,0,0,0,0,0,0.19177364,0,0.186049796,0.189118491,0.202667897,0,0.209126542,0.139743679,0,0.107298497,0.152469009,0.203395382,0,0,0.215332654,0,0.115127964,0,0.013012984,0.012149558,0.013689562,0.012041397,0.013224988,0.012127083,0.013629935,0.012903228,0.012304856,0.013783225,0,0.013184699,0,0,0.012372946,0.012864977,0.013899706,0,0,0,0.012616846,0.013566933,0.013830995,0,0,0.013619091,0.01352495,0,0.013607095,0.012770771,0.0125012,0.013050062,0.013552682,0.012848724,0.013792598,0.012827416,0,0.013722658,0.013618288,0
0.28,0,0,0,0,0,0.010822473,0,0,0.010290689,0,0,0.109204912,0.13503702,0,0,0,0.112157961,0.166713176,0.188072662,0.206015475,0,0.183973612,0.182922954,0.217836508,0,0,0,0.164819383,0,0.169141317,0.0132091,0,0.013862586,0.013333921,0,0.012456794,0,0,0,0.013306581,0.013539451,0.012185427,0,0,0.013649603,0,0.013404857,0.013592118,0,0,0.012442754,0,0.013305912,0.012227965,0,0.012582365,0,0,0,0.013848899,0.013437773,0.012618128,0.013441358,0.013054529,0.013455416,0.012274752,0.013109994,0.013703166,0.013466779,0.013270045
0.281,0,0,0,0,0.011375848,0,0,0,0,0,0.209996918,0,0,0.107565757,0.102281281,0,0.166744567,0,0.130602774,0,0,0,0.219003678,0,0,0,0.169084164,0,0.159083416,0,0.013757358,0.013396019,0.013716202,0,0.013313142,0.013191843,0,0.01281831,0.012704363,0.013376441,0.012186597,0,0,0,0.013841513,0.012224114,0,0.013704003,0,0.012854679,0.013981126,0,0.012145045,0.013894799,0.013261909,0.013424232,0.012419571,0.013936175,0.012443584,0.013514664,0,0,0,0.013338038,0.013188899,0.012752082,0,0,0.013076446,0.012359263
0.282,0,0.011722017,0.011034197,0,0,0,0.011152561,0,0,0,0,0,0.109326688,0,0.161833232,0.119098918,0.136318525,0.217533194,0,0.105774866,0,0,0.112741185,0,0.176191437,0,0.166174699,0.143901579,0,0.133828262,0,0.012171066,0.01320141,0,0.012220591,0,0,0.013441784,0,0.013145869,0.01258097,0.01347052,0.0125179,0.012960394,0,0.012161682,0.012373947,0.012730275,0.012383533,0,0,0.013324926,0.01226265,0.013986185,0.012247326,0.012585218,0.013062564,0,0.012156108,0.013639358,0,0.013708277,0,0.012712185,0.012200431,0.012625931,0,0.013699395,0,0.0134675
0.283,0,0,0,0.011765082,0,0,0,0,0,0,0.139157072,0,0.209065635,0.21846787,0.183674534,0,0.212428593,0.188453167,0.130342667,0,0,0.211832951,0,0.159114455,0,0.105237486,0,0,0.171397334,0,0.013834684,0.01222535,0.013104536,0.012443476,0,0.013828907,0.013288918,0,0.013945242,0,0.013465698,0,0.012713737,0.01342965,0,0.012956272,0.013523872,0,0.013079393,0,0.013590414,0,0.012189618,0,0,0.013667772,0.012600357,0.013468482,0.012974025,0.012976698,0.012625536,0.01306844,0,0.013219601,0.012626634,0.013275027,0.012861995,0,0.013671081,0.012890795
0.284,0,0,0,0.010206122,0,0.010182434,0,0.010721991,0,0,0.140414781,0.154324207,0.219720893,0,0.108968164,0.218306707,0.150358288,0.112836683,0,0,0,0.216994615,0,0,0.188786436,0.1142975,0.188267935,0,0.192719317,0.165446874,0.012587778,0.013692319,0.013019817,0.013663561,0,0.012923003,0.012785359,0.012257678,0.013088187,0.013699669,0.012669218,0.012615901,0.01374678,0.013968165,0.013390249,0.012873883,0.01395029,0.01238234,0,0,0.01336237,0.012753953,0.013895845,0,0.013340298,0,0,0,0.012021456,0.012320202,0.012206282,0.012309405,0.012587603,0.013399044,0.013711953,0,0,0.013220143,0,0.013916852
0.285,0,0,0.010869353,0,0,0.011334996,0,0,0,0.011957212,0.130788485,0.141952627,0,0,0,0.101180256,0,0,0.157350478,0.175902732,0,0.161279716,0.108432153,0,0.129456842,0,0.142927456,0,0,0.106851481,0.013335137,0.012767869,0,0,0,0.012331615,0.012079338,0.013244497,0.012690125,0.012034416,0.012982726,0.012366378,0,0,0.012896995,0.012508873,0.013514691,0.012137523,0.013412605,0.012216573,0.012636961,0.013569072,0.013959867,0.012867284,0.013298893,0.012107761,0,0.012469231,0.013919919,0,0.013749883,0.013721665,0,0,0.012898135,0.013532384,0.013701307,0.012882646,0.013493844,0
0.286,0,0,0,0,0,0,0.011692485,0,0,0,0,0,0,0,0.174827349,0.151604375,0,0,0,0.185657822,0.198579327,0.11721732,0.175505217,0,0,0,0.156118884,0,0.120444046,0,0,0,0.012472106,0.013106389,0.01286472,0,0.012842659,0.012205557,0,0,0.012530761,0.013250736,0.012065753,0.013063041,0.013166801,0,0.012471251,0.012789839,0.012159768,0,0.013834596,0,0.01201078,0.013440998,0,0.013062625,0,0.013010738,0.013520727,0.01201745,0,0.013588834,0.013543879,0.01372908,0,0.013042123,0.01333105,0.012451881,0.012346432,0
0.287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149567478,0,0,0,0,0,0,0.119566124,0,0.211169657,0,0.207048667,0.218580362,0,0,0,0,0,0,0.012714535,0.012064499,0.013623009,0.012712151,0.013651032,0.012678814,0.012761898,0.013833123,0,0.013781346,0,0.013466321,0.013947556,0.012053422,0.013110805,0.012923723,0.012268224,0.012827431,0.012600382,0.013199178,0.013268904,0.013148279,0.012309711,0.01321444,0.01286639,0.012497508,0.012894831,0.013994246,0.01338057,0.012904112,0.012565834,0.012973748,0.013620678,0.012076569,0.013594271,0,0.013178219
0.288,0,0,0,0,0,0,0,0,0,0,0,0.122593223,0,0,0.150244578,0.10861676,0,0,0,0,0.191815388,0,0.200169503,0,0,0,0,0,0,0,0.012327282,0.013518775,0,0.012610237,0,0,0.013972625,0.013739737,0,0,0.01232223,0,0.012076412,0,0.013680203,0.013541681,0.013274928,0.01223142,0,0,0,0,0.01391143,0.01233226,0,0.012361451,0,0,0,0,0,0.012650514,0,0.012476795,0.012054225,0.013969407,0,0.013064288,0.012414648,0
0.289,0,0,0,0,0,0,0,0,0,0.011775689,0.218278835,0,0,0,0,0,0.187690457,0.112626157,0,0.1347012,0.192027674,0,0,0.102341941,0,0,0,0,0,0,0.013072183,0.012738663,0.012459267,0.012445885,0,0.013500977,0.012593298,0.013879666,0,0.013236501,0,0.013330871,0.013855637,0.012353257,0,0,0,0.013376011,0.013205238,0.012320416,0,0,0.012153257,0.013915807,0,0,0.013073282,0.01270697,0.012751831,0.013554189,0.012932217,0.013516215,0.013515629,0,0,0,0.012782037,0,0.012140345,0
0.29,0,0,0,0,0,0,0,0,0,0.010743901,0,0,0,0.191783104,0.108978202,0,0.134503857,0,0.175048304,0.215831007,0.198475392,0,0.119648092,0,0,0,0.127551789,0.154861963,0,0,0.013849392,0,0,0,0.012391847,0,0,0.012232849,0.012415377,0,0.012607317,0,0,0.012747978,0.013419668,0.013340477,0.012706597,0,0.012651595,0.012436565,0.012779832,0.012678801,0.012014133,0.012390095,0.012370424,0,0.012856587,0.013595359,0,0,0.013685382,0.012721789,0,0.013409937,0.012162715,0.013689741,0.012140261,0,0.01277223,0
0.291,0,0,0,0,0,0,0,0,0,0,0.182893306,0.148802817,0.189668123,0,0,0,0,0,0,0.150198561,0,0.198407989,0.164799976,0,0,0,0,0.177721844,0.107549863,0,0,0.012208741,0,0.013389844,0.01394737,0.012877825,0.013096999,0,0,0.013175836,0.012355474,0.01251054,0.012670424,0.012109253,0.012015898,0.012448532,0,0.013493288,0,0.012471219,0.012983684,0.012161894,0,0.012450814,0.012961991,0.012166606,0,0.013424544,0.01376993,0.013898607,0.012795267,0.01235881,0,0.012051912,0.012424671,0.01201773,0.013229608,0.012264834,0.012866401,0.013372244
0.292,0,0,0,0,0,0,0.011365257,0,0.010391005,0,0,0.138206567,0.208382573,0,0.199708753,0,0,0,0.140011328,0,0.110013311,0,0,0,0.135400639,0.194654937,0.102583705,0.142193108,0,0.129540568,0.013568656,0,0.012743089,0.013447994,0.013243527,0.012186565,0.012627706,0.012147896,0.01286136,0.012351764,0,0,0.012774311,0.013594877,0.012550531,0.012804047,0.013711929,0.013144686,0.013464797,0.012573833,0.012907185,0.012933136,0.012321771,0.01388219,0,0,0.01217879,0.013900474,0,0.013426139,0.012076189,0.013678281,0.012194488,0,0,0.012679809,0,0.01234727,0.013656956,0.013575683
